id,name,node_type
124,环境因素,Enhanced
125,生态环境主管部门,Enhanced
126,责令停止违法行为,Enhanced
127,处,Enhanced
128,责令关闭,Enhanced
129,因建设需要必须拆迁、改建、封闭环境卫生设施的审批,Enhanced
130,西安市城市管理和综合执法局,Enhanced
131,眼镜制配者,Enhanced
132,违法所得难以计算,Enhanced
133,眼镜制配计量监督管理办法,Enhanced
134,违法行为,Enhanced
135,眼镜制配者违反规定，拒不提供眼镜制配账目，使违法所得难以计算,Enhanced
136,处以最高不超过30000元的罚款,Enhanced
137,经营者,Enhanced
138,擅自使用与他人有一定影响的商品名称、包装、装潢等相同或者近似的标识,Enhanced
139,擅自使用他人有一定影响的企业名称,Enhanced
140,擅自使用他人有一定影响的社会组织名称,Enhanced
141,擅自使用他人有一定影响的姓名,Enhanced
142,擅自使用他人有一定影响的域名主体部分,Enhanced
143,擅自使用他人有一定影响的网站名称,Enhanced
144,擅自使用他人有一定影响的网页,Enhanced
145,其他足以引人误认为是他人商品或者与他人存在特定联系的混淆行为,Enhanced
146,监督检查部门,Enhanced
147,违法商品,Enhanced
148,违法经营额,Enhanced
149,违法经营额五倍以下的罚款,Enhanced
150,没有违法经营额或者违法经营额不足五万元,Enhanced
151,二十五万元以下的罚款,Enhanced
152,情节严重,Enhanced
153,吊销营业执照,Enhanced
154,经营者登记的企业名称,Enhanced
155,本法第六条规定的,Enhanced
156,名称变更前,Enhanced
157,以统一社会信用代码代替其名称,Enhanced
158,权力,Enhanced
159,综合执法支队,Enhanced
160,个人或企业,Enhanced
161,执法部门,Enhanced
162,混淆行为,Enhanced
163,原企业登记机关,Enhanced
164,西安市卫生健康委员会,Enhanced
165,非医师,Enhanced
166,《中华人民共和国医师法》,Enhanced
167,《院前医疗急救管理办法》,Enhanced
168,台湾医师,Enhanced
169,《台湾地区医师在大陆短期行医管理规定》,Enhanced
170,港澳医师,Enhanced
171,《香港、澳门特别行政区医师在内地短期行医管理规定》,Enhanced
172,国有建设用地使用权首次登记,Enhanced
173,行政确认,Enhanced
174,中华人民共和国民法典,Enhanced
175,《中华人民共和国民法典》,Enhanced
176,不动产登记暂行条例实施细则,Enhanced
177,《不动产登记暂行条例实施细则》,Enhanced
178,国有建设用地使用权,Enhanced
179,不动产登记,Enhanced
180,国有建设用地使用权登记,Enhanced
181,国有建设用地使用权及房屋所有权首次登记,Enhanced
182,不动产权属证书或者土地权属来源材料,Enhanced
183,材料,Enhanced
184,建设工程符合规划的材料,Enhanced
185,房屋已经竣工的材料,Enhanced
186,房地产调查或者测绘报告,Enhanced
187,相关税费缴纳凭证,Enhanced
188,其他必要材料,Enhanced
189,西安市不动产登记服务中心,Enhanced
190,行政法规,Enhanced
191,西安市水利水土保持工作总站,Enhanced
192,拒不缴纳水土保持补偿费行为,Enhanced
193,县级以上人民政府水行政主管部门,Enhanced
194,逾期不缴纳,Enhanced
195,自滞纳之日起按日加收滞纳部分万分之五的滞纳金,Enhanced
196,应缴水土保持补偿费三倍以下的罚款,Enhanced
197,西安市水务局,Enhanced
198,中华人民共和国水土保持法,Enhanced
199,拒不缴纳水土保持补偿费行为的处罚,Enhanced
200,未经批准擅自变更台标,Enhanced
201,未经批准擅自变更节目设置范围或者节目套数,Enhanced
202,未经批准擅自变更播放时段,Enhanced
203,转播播放广播电视节目违反规定,Enhanced
204,播放境外广播电视节目或者广告的时间超出规定,Enhanced
205,播放未取得许可的广播电视节目,Enhanced
206,播放未取得许可的电视剧,Enhanced
207,播放未经批准的境外电影、电视剧和其他广播电视节目,Enhanced
208,教育电视台播放禁止播放的节目,Enhanced
209,未经批准举办广播电视节目交流、交易活动,Enhanced
210,行政处罚事项,Enhanced
211,未经批准擅自变更台名,Enhanced
212,未经批准,Enhanced
213,执行主体,Enhanced
214,市级文化市场综合执法部门,Enhanced
215,具体执行机构,Enhanced
216,西安市文化市场综合执法支队,Enhanced
217,对有机产品认证活动的监督检查,Enhanced
218,行政检查,Enhanced
219,市应急管理局,Enhanced
220,市应急管理综合执法支队,Enhanced
221,国家安全监管总局,Enhanced
222,烟花爆竹,Enhanced
223,危险品,Enhanced
224,中转库,Enhanced
225,仓库,Enhanced
226,药物总库,Enhanced
227,成品总库,Enhanced
228,刑法,Enhanced
229,《国家安全监管总局关于印发〈化工和危险化学品生产经营单位重大生产安全事故隐患判定标准（试行）〉和〈烟花爆竹生产经营单位重大生产安全事故隐患判定标准（试行）〉的通知》,Enhanced
230,《中华人民共和国安全生产法》,Enhanced
231,《第一百零二条 生产经营单位未采取措施消除事故隐患的》,Enhanced
232,施工单位,Enhanced
233,西安市住房和城乡建设局,Enhanced
234,执法监察队,Enhanced
235,组织,Enhanced
236,建设工程施工,Enhanced
237,活动,Enhanced
238,综合管廊,Enhanced
239,设施,Enhanced
240,损害,Enhanced
241,结果,Enhanced
242,事项,Enhanced
243,分类,Enhanced
244,角色,Enhanced
245,金属非金属露天矿山未按有关国家标准或者行业标准对采场边坡、排土场边坡进行稳定性分析的行政处罚,Enhanced
246,信息公开,Enhanced
247,《国家矿山安全监察局关于印发〈金属非金属矿山重大事故隐患判定标准〉的通知》（矿安〔2022〕88 号）,Enhanced
248,"生产经营单位未采取措施消除事故隐患的,责令立即消除或者限期消除,处五万元以下的罚款；生产经营单位拒不执行的,责令停产停业整顿,对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款；构成犯罪的,依照刑法有关规定追究刑事责任",Enhanced
249,《国家矿山安全监察局关于印发〈金属非金属矿山重大事故隐患判定标准〉的通知》,Enhanced
250,建筑垃圾运输车辆的驾驶人,Enhanced
251,规定条件,Enhanced
252,交警大队,Enhanced
253,西安建筑垃圾管理条例,Enhanced
254,公安机关交通管理部门,Enhanced
255,建筑垃圾运输人,Enhanced
256,建筑垃圾运输企业,Enhanced
257,政府部门,Enhanced
258,建筑垃圾运输车辆,Enhanced
259,建筑垃圾,Enhanced
260,管道单位,Enhanced
261,安全生产监督管理部门,Enhanced
262,《危险化学品输送管道安全管理规定》,Enhanced
263,"服务事项 (版本: 43号, 发布日期: 2015年5月27日, 修正版本: 79号, 修正日期: 2015年5月27日)",Enhanced
264,审批市环境局决定,Enhanced
265,《陕西省城市市容环境卫生条例》（2010修正）,Enhanced
266,公共场所的阅报栏,Enhanced
267,整洁、美观,Enhanced
268,破旧、污损,Enhanced
269,违反规定的处罚,Enhanced
270,可以并处二百元以上五百元以下罚款,Enhanced
271,逾期未改正的处罚,Enhanced
272,市环境局,Enhanced
273,市环境局决定,Enhanced
274,某镇环保站,Enhanced
275,市容秩序管理处,Enhanced
276,公共场所设施,Enhanced
277,规定的时间和地点,Enhanced
278,化妆品标识,Enhanced
279,生产日期和保质期,Enhanced
280,生产批号和限期使用日期,Enhanced
281,化妆品,Enhanced
282,使用说明,Enhanced
283,无,Enhanced
284,当需要附图时,Enhanced
285,注意事项,Enhanced
286,中文警示说明,Enhanced
287,保质期和安全性要求的储存条件,Enhanced
288,中华人民共和国产品质量法,Enhanced
289,第五十四条,Enhanced
290,产品质量法,Enhanced
291,产品标识不符合第二十七条,Enhanced
292,"情节严重的,责令停止生产、销售",Enhanced
293,并处违法生产、销售产品货值金额百分之三十以下的罚款,Enhanced
294,"有违法所得的,并处没收违法所得",Enhanced
295,化妆品标识管理规定,Enhanced
296,第十条,Enhanced
297,第十五条,Enhanced
298,第二十六条,Enhanced
299,违反,Enhanced
300,中华人民共和国产品质量法第五十四条的规定处罚,Enhanced
301,某不存在的机构,Enhanced
302,水利工程项目法人,Enhanced
303,水利水电施工企业,Enhanced
304,水利工程管理单位,Enhanced
305,农村水电站,Enhanced
306,建设与运行管理处,Enhanced
307,安全生产标准化评审,Enhanced
308,其他权力类型,Enhanced
309,对开展募捐活动有通过虚构事实等方式欺骗、诱导募捐对象实施捐赠的,Enhanced
310,向单位或者个人摊派或者变相摊派的,Enhanced
311,妨碍公共秩序、企业生产经营或者居民生活的,Enhanced
312,与不具有公开募捐资格的组织或者个人合作，违反《中华人民共和国慈善法》第二十六条规定的,Enhanced
313,通过互联网开展公开募捐，违反《中华人民共和国慈善法》第二十七条规定的,Enhanced
314,为应对重大突发事件开展公开募捐，不及时分配、使用募得款物,Enhanced
315,不具有公开募捐资格的组织或者个人擅自开展公开募捐的处罚,Enhanced
316,西安市民政局,Enhanced
317,社会组织管理局,Enhanced
318,开展募捐活动,Enhanced
319,行为,Enhanced
320,冒领,Enhanced
321,隐匿,Enhanced
322,毁弃,Enhanced
323,私自开拆,Enhanced
324,非法检查,Enhanced
325,第四十八条,Enhanced
326,中华人民共和国主席令第72号,Enhanced
327,市贸促会,Enhanced
328,《中华人民共和国海关暂时进出境货物管理办法》,Enhanced
329,《西安市机构编制委员会关于印发中国国际贸易促进委员会西安市分会主要职责内设机构和人员编制规定的通知》,Enhanced
330,中国国际贸易促进委员会(中国国际商会),Enhanced
331,ATA单证册,Enhanced
332,中国国际贸易促进委员会西安市分会,Enhanced
333,法律事务部,Enhanced
334,暂准进口货物海关单证册(ATA,Enhanced
335,签发ATA单证册,Enhanced
336,未成立的办公室,Enhanced
337,《中华人民共和国海关暂时进出境货物管理办法》（2017年海关总署第233号令）,Enhanced
338,《西安市机构编制委员会关于印发中国国际贸易促进委员会西安市分会主要职责内设机构和人员编制规定的通知》（市编办（2015）123号）,Enhanced
339,暂准进口货物海关单证册（ATA）,Enhanced
340,旅行社委派的导游人员和领队人员,Enhanced
341,国家规定的导游证或者不具备领队条件,Enhanced
342,旅行社,Enhanced
343,2万元以上10万元以下,Enhanced
344,《旅行社条例》,Enhanced
345,对旅行社的行政处罚,Enhanced
346,旅游行政管理部门,Enhanced
347,2009年2月国务院令第550号,Enhanced
348,2020年11月国务院令第732号,Enhanced
349,一般污染水源行为的代履行,Enhanced
350,行政强制,Enhanced
351,《西安市城市饮用水源污染防治管理条例》,Enhanced
352,禁止行为,Enhanced
353,城市饮用水地下水源二级保护区内,Enhanced
354,城市饮用水地表水源准保护区内,Enhanced
355,环境保护行政管理部门,Enhanced
356,限期采取治理措施,Enhanced
357,消除污染,Enhanced
358,处二万元以上二十万元以下罚款,Enhanced
359,指定有治理能力的单位代为治理,Enhanced
360,所需费用,Enhanced
361,违法者承担,Enhanced
362,违法者,Enhanced
363,二级以上焰火燃放许可,Enhanced
364,西安市公安局治安管理局,Enhanced
365,《烟花爆竹安全管理条例》,Enhanced
366,申请举办焰火晚会以及其他大型焰火燃放活动,Enhanced
367,举办焰火晚会以及其他大型焰火燃放活动的时间、地点、环境、活动性质、规模,Enhanced
368,燃放烟花爆竹的种类、规格、数量,Enhanced
369,燃放作业方案,Enhanced
370,燃放作业单位、作业人员符合行业标准规定条件的证明,Enhanced
371,受理申请的公安部门,Enhanced
372,审查提交的有关材料,Enhanced
373,"核发,《焰火燃放许可证》",Enhanced
374,"说明,理由",Enhanced
375,烟花爆竹安全管理条例,Enhanced
376,国务院令第 455 号,Enhanced
377,焰火晚会,Enhanced
378,大型焰火燃放活动,Enhanced
379,公安部门,Enhanced
380,《焰火燃放许可证》,Enhanced
381,许可,Enhanced
382,行政服务,Enhanced
383,行政权力,Enhanced
384,排水户,Enhanced
385,污水排入排水管网许可证,Enhanced
386,《西安市散装水泥管理条例》,Enhanced
387,处罚,Enhanced
388,建设单位或者施工单位,Enhanced
389,使用袋装水泥,Enhanced
390,住房建设行政主管部门,Enhanced
391,一万元以上五万元以下,Enhanced
392,西安市散装水泥管理条例,Enhanced
393,审批县政府,Enhanced
394,某村委会,Enhanced
395,村委会,Enhanced
396,中华人民共和国食品安全法实施条例,Enhanced
397,食品生产许可管理办法,Enhanced
398,规章,Enhanced
399,食品生产经营企业,Enhanced
400,食品生产者,Enhanced
401,对故意干扰无线电业务正常进行、拒不消除对无线电台(站,Enhanced
402,对故意干扰无线电业务正常进行、拒不消除对无线电台（站）的有害干扰的处罚,Enhanced
403,对故意干扰无线电业务正常进行、拒不消除对无线电台（站）的有害干扰,Enhanced
404,无线电台（站）,Enhanced
405,无线通信设备,Enhanced
406,五日以上十日以下拘留,Enhanced
407,拘留,Enhanced
408,十日以上十五日以下拘留,Enhanced
409,取得法律职业资格人员档案管理,Enhanced
410,律师工作处,Enhanced
411,西安市司法局,Enhanced
412,取得法律职业资格人员档案,Enhanced
413,《法律职业资格管理办法》,Enhanced
414,第146号,Enhanced
415,《特种设备安全监察条例》,Enhanced
416,特种设备出厂文件检查,Enhanced
417,特种设备安全监察条例,Enhanced
418,特种设备安全监督管理部门,Enhanced
419,特种设备检验检测机构和检验检测人员,Enhanced
420,西安市互联网信息办公室,Enhanced
421,网络综合协调管理和执法督查处,Enhanced
422,中华人民共和国数据安全法,Enhanced
423,有关主管部门,Enhanced
424,违反本法第三十六条规定的组织或个人,Enhanced
425,十万元以上一百万元以下罚款,Enhanced
426,一万元以上十万元以下罚款,Enhanced
427,直接负责的主管人员和其他直接责任人员,Enhanced
428,中华人民共和国主管机关,Enhanced
429,有关法律,Enhanced
430,中华人民共和国缔结或者参加的国际条约、协定,Enhanced
431,平等互惠原则,Enhanced
432,组织或机构,Enhanced
433,境内的组织、个人,Enhanced
434,向外国司法或者执法机构提供数据,Enhanced
435,对定点医药机构使用医疗保障基金（医疗救助基金）行为的监督检查,Enhanced
436,西安市医疗保障局,Enhanced
437,西安市医疗保障局法规与监督处,Enhanced
438,《医疗保障基金使用监督管理条例》,Enhanced
439,国务院医疗保障行政部门,Enhanced
440,全国的医疗保障基金使用监督管理工作,Enhanced
441,国务院其他有关部门,Enhanced
442,有关的医疗保障基金使用监督管理工作,Enhanced
443,县级以上地方人民政府医疗保障行政部门,Enhanced
444,本行政区域的医疗保障基金使用监督管理工作,Enhanced
445,县级以上地方人民政府其他有关部门,Enhanced
446,中华人民共和国法律援助法,Enhanced
447,律师协会,Enhanced
448,律师事务所、律师参与法律援助工作,Enhanced
449,律师事务所、律师履行法律援助义务的情况,Enhanced
450,拒不履行或者怠于履行法律援助义务的律师事务所、律师,Enhanced
451,律师事务所、律师,Enhanced
452,对使用排放不合格的非道路移动机械，或者在用重型柴油车、非道路移动机械未按照规定加装、更换污染控制装置的行政处罚,Enhanced
453,《中华人民共和国大气污染防治法》（2018年修正）,Enhanced
454,使用排放不合格的非道路移动机械，或者在用重型柴油车、非道路移动机械未按照规定加装、更换污染控制装置的，由县级以上人民政府生态环境等主管部门按照职责责令改正，处五千元的罚款,Enhanced
455,水政水资源管理处（执法监督处）,Enhanced
456,疾病预防控制机构,Enhanced
457,国家规定的条件和技术标准,Enhanced
458,医疗机构,Enhanced
459,国家有关规定,Enhanced
460,科技教育处,Enhanced
461,县级以上地方人民政府卫生行政部门,Enhanced
462,警告,Enhanced
463,暂扣许可证,Enhanced
464,吊销许可证,Enhanced
465,负有责任的主管人员,Enhanced
466,处分,Enhanced
467,其他直接责任人员,Enhanced
468,有关责任人员,Enhanced
469,执业证书,Enhanced
470,构成犯罪的人员,Enhanced
471,刑事责任,Enhanced
472,矿山,Enhanced
473,不按照开采设计,Enhanced
474,矿产资源保护监督管理处,Enhanced
475,矿产资源监督管理暂行办法,Enhanced
476,矿山企业,Enhanced
477,矿山的开拓,Enhanced
478,开采设计,Enhanced
479,矿山的采,Enhanced
480,矿山的采矿工程,Enhanced
481,第十三条,Enhanced
482,第十四条,Enhanced
483,第十七条,Enhanced
484,第十九条,Enhanced
485,第二十一条,Enhanced
486,对网络交易经营者进行行政处罚,Enhanced
487,网络交易监督管理办法,Enhanced
488,中华人民共和国电子商务法,Enhanced
489,人民防空工程,Enhanced
490,兼顾人民防空需要的地下工程,Enhanced
491,陕西省实施〈中华人民共和国人民防空法办法〉,Enhanced
492,人民防空主管部门,Enhanced
493,防空地下室的质量监督,Enhanced
494,人民防空工程的档案备案,Enhanced
495,竣工验收备案制度,Enhanced
496,人民防空工程建设单位,Enhanced
497,工程竣工验收合格之日起15日内,Enhanced
498,工程竣工验收报告和接受委托的工程质量监督机构及有关部门出具的认可文件,Enhanced
499,西安市国防动员办公室,Enhanced
500,人民防空工程、兼顾人民防空需要的地下工程竣工验收备案,Enhanced
501,人民防空工程竣工验收备案制度,Enhanced
502,国家国防动员委员会 国家发展计划委员会 建设部 财政部关于颁发《人民防空工程建设管理规定》的通知,Enhanced
503,《中华人民共和国认证认可条例》,Enhanced
504,境外认证机构,Enhanced
505,5万元以上20万元以下的罚款,Enhanced
506,经登记设立的境外认证机构代表机构,Enhanced
507,10万元以上50万元以下的罚款,Enhanced
508,违法所得,Enhanced
509,撤销批准文件,Enhanced
510,5万元以上20万元以下,Enhanced
511,10万元以上50万元以下,Enhanced
512,批准文件,Enhanced
513,对客运经营者、客运站经营者存在重大运输安全隐患等情形，导致不具备安全生产条件，经停产停业整顿仍不具备安全生产条件的；放射性物品道路运输企业或者单位已不具备许可要求的有关安全条件，存在重大运输安全隐患的处罚。,Enhanced
514,客运经营者,Enhanced
515,客运服务提供者,Enhanced
516,客运站经营者,Enhanced
517,客运站管理方,Enhanced
518,西安市交通运输局,Enhanced
519,西安市交通运输综合执法支队,Enhanced
520,道路旅客运输及客运站管理规定,Enhanced
521,放射性物品道路运输管理规定,Enhanced
522,中华人民共和国安全生产法,Enhanced
523,第一百条,Enhanced
524,第四十三条,Enhanced
525,公开募捐方案备案,Enhanced
526,慈善事业促进处,Enhanced
527,《中华人民共和国慈善法》,Enhanced
528,募捐方案,Enhanced
529,募捐目的,Enhanced
530,起止时间和地域,Enhanced
531,活动负责人姓名和办公地址,Enhanced
532,接受捐赠方式,Enhanced
533,银行账户,Enhanced
534,受益人,Enhanced
535,募得款物用途,Enhanced
536,募捐成本,Enhanced
537,剩余财产的处理,Enhanced
538,《中华人民共和国慈善法》（2022年修订）,Enhanced
539,募捐目的、起止时间和地域、活动负责人姓名和办公地址、接受捐赠方式、银行账户、受益人、募得款物用途、募捐成本、剩余财产的处理,Enhanced
540,在开展募捐活动前报慈善组织登记的民政部门备案,Enhanced
541,西安市农业农村局（市乡村振兴局）,Enhanced
542,对农业机械安全的监督检查,Enhanced
543,农业机械安全监督管理条例,Enhanced
544,农业机械安全监督管理执法人员,Enhanced
545,措施,Enhanced
546,向有关单位和个人了解情况,Enhanced
547,查阅、复制有关资料,Enhanced
548,查验拖拉机、联合收割机证书、牌照及有关操作证件,Enhanced
549,检查危及人身财产安全的农业机械的安全状况,Enhanced
550,"对存在重大事故隐患的农业机械,责令当事人立即停止作业或者停止农业机械的转移",Enhanced
551,进行维修,Enhanced
552,责令农业机械操作人员改正违规操作行为,Enhanced
553,农业机械安全监督检查,Enhanced
554,行业组织,Enhanced
555,五十万元罚款,Enhanced
556,陕西省价格条例,Enhanced
557,市场价格,Enhanced
558,商品价格,Enhanced
559,价格竞争,Enhanced
560,价格垄断,Enhanced
561,价格联盟,Enhanced
562,黄河,Enhanced
563,河流,Enhanced
564,水政水资源管理处,Enhanced
565,内部部门,Enhanced
566,执法监督处,Enhanced
567,中华人民共和国黄河保护法,Enhanced
568,对黄河干流、重要支流水工程未将生态用水调度纳入日常运行调度规程行为的行政处罚,Enhanced
569,《中华人民共和国黄河保护法》第一百一十一条,Enhanced
570,消防设施维护保养检测机构,Enhanced
571,本规定,Enhanced
572,10000元至30000元罚款,Enhanced
573,5000元以下罚款,Enhanced
574,消防技术服务信息,Enhanced
575,消防设施所在建筑的醒目位置或者灭火器上,Enhanced
576,依法取得麻醉药品药用原植物种植或者麻醉药品和精神药品经营、使用、运输等资格的单位,Enhanced
577,原审批部门,Enhanced
578,《麻醉药品和精神药品管理条例》,Enhanced
579,倒卖、转让、出租、出借、涂改其麻醉药品和精神药品许可证明文件,Enhanced
580,相应许可证明文件,Enhanced
581,没有违法所得,Enhanced
582,构成犯罪,Enhanced
583,执业兽医,Enhanced
584,有关动物诊疗的操作技术规范,Enhanced
585,不符合规定的兽药和兽医器械,Enhanced
586,当地人民政府或者农业农村主管部门要求参加动物疫病预防、控制和动物疫情扑灭活动,Enhanced
587,国家规定应当扑杀的疫病的动物进行治疗,Enhanced
588,动物诊疗活动,Enhanced
589,"吊销,执业兽医资格证书",Enhanced
590,西安市农业农村局,Enhanced
591,行政处罚权,Enhanced
592,行政处罚的具体措施,Enhanced
593,暂停动物诊疗活动,Enhanced
594,《工贸企业重大事故隐患判定标准》（应急管理部令第10号公布）,Enhanced
595,会议室,Enhanced
596,重大事故隐患,Enhanced
597,活动室,Enhanced
598,休息室,Enhanced
599,操作室,Enhanced
600,交接班室,Enhanced
601,更衣室（含澡堂）,Enhanced
602,熔融金属吊运跨的地坪区域,Enhanced
603,人员聚集场所,Enhanced
604,物理位置,Enhanced
605,《排污许可管理条例》,Enhanced
606,国务院令第736号,Enhanced
607,法规发布形式,Enhanced
608,水利工程质量检测人员,Enhanced
609,质量检测活动,Enhanced
610,1千元以下罚款,Enhanced
611,检测数据,Enhanced
612,伪造数据,Enhanced
613,强制性标准,Enhanced
614,《水利工程质量检测管理规定》,Enhanced
615,水利部,Enhanced
616,2019年,Enhanced
617,某社区,Enhanced
618,所在地的县级人民政府卫生主管部门或者兽医主管部门,Enhanced
619,实验室的设立单位或者承运单位、保藏机构的上级主管部门,Enhanced
620,主要负责人、直接负责的主管人员和其他直接责任人员,Enhanced
621,构成犯罪的,Enhanced
622,《病原微生物实验室生物安全管理条例》,Enhanced
623,病原微生物实验室的生物安全,Enhanced
624,国务院发布,Enhanced
625,渔业渔政处,Enhanced
626,伪造,Enhanced
627,变造,Enhanced
628,编制虚假财务会计报告,Enhanced
629,故意销毁,Enhanced
630,西安市财政局,Enhanced
631,会计处,Enhanced
632,财政政策与风险管理处,Enhanced
633,县级以上人民政府财政部门,Enhanced
634,通报批评,Enhanced
635,单位,Enhanced
636,直接负责的主管人员,Enhanced
637,会计人员,Enhanced
638,会计工作,Enhanced
639,公职人员,Enhanced
640,国务院令445号,Enhanced
641,国务院令703号,Enhanced
642,县级以上人民政府公安机关,Enhanced
643,易制毒化学品,Enhanced
644,药品监督管理部门,Enhanced
645,商务主管部门,Enhanced
646,卫生主管部门,Enhanced
647,价格主管部门,Enhanced
648,铁路主管部门,Enhanced
649,交通主管部门,Enhanced
650,市场监督管理部门,Enhanced
651,对渔业的监督检查,Enhanced
652,市乡村振兴局,Enhanced
653,对选育林木良种成绩显著的单位或者个人,Enhanced
654,奖励,Enhanced
655,行政奖励,Enhanced
656,市场主体登记备案事项,Enhanced
657,监督检查,Enhanced
658,公示信息情况,Enhanced
659,市场秩序监管处,Enhanced
660,信用监管处,Enhanced
661,中华人民共和国市场主体登记管理条例实施细则,Enhanced
662,登记机关,Enhanced
663,检查对象,Enhanced
664,执法检查人员,Enhanced
665,市场主体,Enhanced
666,登记备案事项,Enhanced
667,抽查检查结果,Enhanced
668,国家企业信用信息公示系统,Enhanced
669,会计师事务所,Enhanced
670,开展审计,Enhanced
671,税务师事务所,Enhanced
672,开展验资,Enhanced
673,律师事务所,Enhanced
674,开展咨询,Enhanced
675,其他政府部门,Enhanced
676,检查结果,Enhanced
677,核查结果,Enhanced
678,专业机构,Enhanced
679,专业结论,Enhanced
680,市场主体的一部分,Enhanced
681,对网络交易平台经营者对平台内经营者在平台内的交易、交易价格以及与其他经营者的交易等进行不合理限制或者附加不合理条件，干涉平台内经营者的自主经营的行政处罚,Enhanced
