id,name,node_type
96,文件,Enhanced
97,消费者权益保护不到位,Enhanced
98,审查银保监会决定,Enhanced
99,某保险代理,Enhanced
100,行为,Enhanced
101,名词,Enhanced
102,金融监管惩罚,Enhanced
103,相关金融法规,Enhanced
104,法律条款,Enhanced
105,操纵市场价格,Enhanced
106,高利放贷违规行为,Enhanced
107,《中华人民共和国商业银行法》第XX条,Enhanced
108,中华人民共和国证券法,Enhanced
109,相关法律条文,Enhanced
110,某不存在的机构,Enhanced
111,《中华人民共和国保险法》,Enhanced
112,某证券营业部,Enhanced
113,金融看管批评,Enhanced
114,消费者权益保护,Enhanced
115,概念,Enhanced
116,证券营业部,Enhanced
117,行政处罚权力,Enhanced
118,中华人民共和国保险法,Enhanced
119,《银行业金融机构反洗钱和反恐怖融资管理办法》,Enhanced
120,具体法律条文,Enhanced
121,行驶主体和承办机构,Enhanced
122,代理机构,Enhanced
123,监管局,Enhanced
124,具体法律或规定,Enhanced
125,金融监管法规,Enhanced
126,具体法规或办法,Enhanced
127,征信业务违规,Enhanced
128,监管证监会工作失误,Enhanced
129,地方金融监管,Enhanced
130,监管行为,Enhanced
131,法律行为,Enhanced
132,中华人民共和国商业银行法,Enhanced
133,金融监管处罚的事项,Enhanced
134,权力,Enhanced
135,《消费者权益保护法》,Enhanced
136,期货交易管理条例,Enhanced
137,监管事项,Enhanced
138,实体,Enhanced
139,金融监管相关法律法规,Enhanced
140,金融监控处罚,Enhanced
141,监管权力,Enhanced
142,监管主体,Enhanced
143,银行业和保险业,Enhanced
144,《银行业监督管理法》,Enhanced
145,准备金提取不足,Enhanced
146,金融盯着处罚,Enhanced
147,法律处罚,Enhanced
148,金融监视惩罚,Enhanced
149,《保险法》或其他相关法规,Enhanced
150,行驶主体部门,Enhanced
151,承办机构部门,Enhanced
152,某村镇银行,Enhanced
153,其他金融机构违规行为,Enhanced
154,《中华人民共和国反洗钱法},Enhanced
155,金融看管处罚,Enhanced
156,金融监视处罚,Enhanced
157,处罚中国人民银行违规行为,Enhanced
158,已废止,Enhanced
159,市地方金融监管局实施,Enhanced
160,补充依据,Enhanced
161,理财业务,Enhanced
162,监管处罚,Enhanced
163,问题描述,Enhanced
164,信托公司管理办法,Enhanced
165,金融机构,Enhanced
166,《中国人民银行法》或其他相关法律,Enhanced
167,文化和旅游部,Enhanced
168,金融监管条例,Enhanced
169,金融机构或个人,Enhanced
170,法律文件,Enhanced
171,已废止的某某规定,Enhanced
172,组织,Enhanced
173,金融监管处罚的具体事项,Enhanced
174,具有相应权限的行政机关,Enhanced
175,中华人民共和国反不正当竞争法,Enhanced
176,偿付能力不足的金融监管处罚,Enhanced
177,银保监个人某监管局,Enhanced
178,金融监管处罚的原因,Enhanced
179,某保险代理的决定,Enhanced
180,证监个人工作室,Enhanced
181,事项,Enhanced
182,权力类别,Enhanced
183,主体,Enhanced
184,《反洗钱法》等金融监管法规,Enhanced
185,行政处罚权,Enhanced
186,金融监管处罚针对反洗钱工作不力,Enhanced
187,自身,Enhanced
188,同一机构,Enhanced
189,信息公开,Enhanced
190,金融监管处罚条例,Enhanced
191,金融监管处罚的具体问题,Enhanced
192,行使行政处罚的主体,Enhanced
193,承办行政处罚的机构,Enhanced
194,中国人民银行违规行为,Enhanced
195,银行业金融机构反洗钱和反恐怖主义融资管理办法,Enhanced
196,具体机构名称,Enhanced
197,外汇管理局实施行政处罚,Enhanced
198,行政处罚的一种,Enhanced
199,公共服务,Enhanced
200,证券机构,Enhanced
201,监管活动,Enhanced
202,文件类别,Enhanced
203,《支付业务监督管理暂行办法》,Enhanced
204,权力行使主体,Enhanced
205,中国证监会,Enhanced
206,金融监管批评,Enhanced
207,角色,Enhanced
208,依据,Enhanced
209,金融监管处罚的具体内容,Enhanced
210,金融监管机构,Enhanced
211,行政行为,Enhanced
212,外汇业务不对,Enhanced
213,《反洗钱法》,Enhanced
214,事件,Enhanced
215,分类,Enhanced
216,农业农村部,Enhanced
217,证券投资基金法,Enhanced
218,相关金融监管法规,Enhanced
219,条例,Enhanced
220,体育总局,Enhanced
221,某村镇银行违规行为,Enhanced
222,已撤销的部门,Enhanced
223,《中华人民共和国征信业管理条例》,Enhanced
224,同业业务不对,Enhanced
225,《证券法》,Enhanced
226,证券投资基金,Enhanced
227,服务事项：金融监视处罚,Enhanced
228,业务,Enhanced
229,相关金融监管法律,Enhanced
230,《中华人民共和国证券法》或其他相关法律,Enhanced
231,金融违规行为,Enhanced
232,银保监会执行,Enhanced
233,实体属性,Enhanced
234,法律规定,Enhanced
235,金融监管事项,Enhanced
236,行政权力,Enhanced
237,违规行为主体,Enhanced
238,行政处罚承办机构,Enhanced
239,金融监管处罚的相关规定,Enhanced
240,空,Enhanced
241,行政服务,Enhanced
242,处罚事项,Enhanced
243,unknown,Enhanced
244,《期货交易管理条例 第XX条》,Enhanced
245,《证券投资基金法》第X条,Enhanced
246,资金池业务错误,Enhanced
247,金融监管和支付清算等业务,Enhanced
