id,name,node_type
91,VOCs治理设施未正常运行,Unknown
92,行政许可,Unknown
93,"""《中华人民共和国大气污染防治法》""",Unknown
94,生态环境部,Unknown
95,"""《畜禽规模养殖污染防治条例》""",Unknown
96,审批市环境局决定,Unknown
97,某镇环保站,Unknown
98,"""偷排偷放污染物""",Unknown
99,环境执法,Unknown
100,"""环境执法处罚：生态破坏未恢复""",Unknown
101,"""《中华人民共和国环境影响评价法》""",Unknown
102,"""扬尘污染防治不到位""",Unknown
103,噪声污染超标,Unknown
104,"""建设项目未批先建""",Unknown
105,"""镇环保所""",Unknown
106,恶臭污染扰民,Unknown
107,《已废止的某某规定》,Unknown
108,"事项,VOCs治理设施未正常运行",Unknown
109,"VOCs治理设施未正常运行的,类型",Unknown
110,"VOCs治理设施未正常运行的,主体",Unknown
111,"VOCs治理设施未正常运行的,依据",Unknown
112,环评手续不全擅自开工,Unknown
113,中华人民共和国大气污染防治法,Unknown
114,未按规定安装污染物排放自动监测设备,Unknown
115,生态环境部政策,Unknown
116,某企业环保部,Unknown
117,生态破坏未恢复,Unknown
118,统计局,Unknown
119,"""环评手续不全擅自开工""",Unknown
120,"""水利局""",Unknown
121,工信部,Unknown
122,"""行政许可""",Unknown
123,水土流失治理不力,Unknown
124,"""《建设项目环境保护管理条例》""",Unknown
125,无具体内容,Unknown
126,某不存在的机构,Unknown
127,"""未取得排污许可证排污""",Unknown
128,"""信息公开""",Unknown
129,县生态环境个体户,Unknown
130,中华人民共和国固体废物污染环境防治法,Unknown
131,"""固体废物乱堆乱放""",Unknown
132,相同法律规定,Unknown
133,已废止的某某规定,Unknown
134,危险废物未按规定贮存,Unknown
135,"""环境执法处罚：恶臭污染扰民""",Unknown
136,"""非法采砂采石""",Unknown
137,未成立的办公室,Unknown
138,"权力类型,行政处罚",Unknown
139,环境噪声污染防治法,Unknown
140,指导生态环境部政策,Unknown
141,"""辐射安全管理不规范""",Unknown
142,"""环境执法处罚：环评手续不全擅自开工""",Unknown
143,公共服务,Unknown
144,发改委,Unknown
145,"""区生态环境分局""",Unknown
146,"""生态环境综合执法支队""",Unknown
147,补充依据,Unknown
148,同等法律条款,Unknown
149,"""应急管理局""",Unknown
150,"""环境执法处罚：危险废物未按规定贮存""",Unknown
151,"""危险废物未按规定贮存""",Unknown
152,中华人民共和国环境噪声污染防治法,Unknown
153,中华人民共和国环境保护法,Unknown
154,"""环境执法处罚：超标排放废水""",Unknown
155,未按规定安装污染物扔掉自动监测设备,Unknown
156,"""《中华人民共和国环境保护法》""",Unknown
157,"""环境监测站""",Unknown
158,篡改伪造看看数据,Unknown
159,未按规定安装污染物排放自动看看设备,Unknown
160,参照执行,Unknown
161,相关法律条文,Unknown
162,扬尘有毒防治不到位,Unknown
163,环境执法物品,Unknown
164,"""污染防治设施未正常运行""",Unknown
165,"""同等法律条款""",Unknown
166,物品,Unknown
167,"""环境执法处罚：非法采砂采石""",Unknown
168,具体类型,Unknown
169,"VOCs治理设施未正常运行的,执行方",Unknown
