start_id,end_id,relation_type,source
54,6,行使,enhanced_extraction
14,36,是,enhanced_extraction
36,100,由,enhanced_extraction
6,72,由承办机构执行,enhanced_extraction
3,55,是,enhanced_extraction
9,101,是,enhanced_extraction
10,6,行使,enhanced_extraction
6,10,由行使主体,enhanced_extraction
72,12,是,enhanced_extraction
91,96,责骂,enhanced_extraction
102,6,实施依据,enhanced_extraction
103,6,行驶主体,enhanced_extraction
103,96,责骂,enhanced_extraction
102,103,依据,enhanced_extraction
6,8,权力类型,enhanced_extraction
58,8,行驶主体,enhanced_extraction
58,8,承办机构,enhanced_extraction
90,8,实施依据,enhanced_extraction
8,6,类型,enhanced_extraction
90,29,类型,enhanced_extraction
58,90,制定,enhanced_extraction
6,8,权力类型,enhanced_extraction
5,8,行驶主体,enhanced_extraction
5,8,承办机构,enhanced_extraction
13,8,实施依据,enhanced_extraction
8,89,针对,enhanced_extraction
6,8,类型,enhanced_extraction
5,8,行使主体,enhanced_extraction
8,34,服务事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
58,8,行驶主体,enhanced_extraction
58,8,承办机构,enhanced_extraction
8,6,类型,enhanced_extraction
58,6,行使,enhanced_extraction
8,104,实施依据,enhanced_extraction
8,105,涉及事项,enhanced_extraction
7,6,是,enhanced_extraction
8,6,类型,enhanced_extraction
105,44,类型,enhanced_extraction
6,7,类型,enhanced_extraction
81,19,类型,enhanced_extraction
81,11,是,enhanced_extraction
81,12,是,enhanced_extraction
6,8,权力类型,enhanced_extraction
23,6,行驶主体,enhanced_extraction
23,6,承办机构,enhanced_extraction
55,6,实施依据,enhanced_extraction
23,6,执行,enhanced_extraction
23,6,负责,enhanced_extraction
6,8,权力类型,enhanced_extraction
5,8,行驶主体,enhanced_extraction
5,8,承办机构,enhanced_extraction
8,13,实施依据,enhanced_extraction
106,8,被处罚对象,enhanced_extraction
5,8,行使主体,enhanced_extraction
8,102,实施依据,enhanced_extraction
8,76,包含行为,enhanced_extraction
7,6,是,enhanced_extraction
11,31,是,enhanced_extraction
3,13,是,enhanced_extraction
31,6,行使,enhanced_extraction
14,8,是,enhanced_extraction
8,65,涉及,enhanced_extraction
7,6,是,enhanced_extraction
11,107,是,enhanced_extraction
12,107,是,enhanced_extraction
3,39,是,enhanced_extraction
8,6,类型,enhanced_extraction
107,46,类型,enhanced_extraction
108,82,类型,enhanced_extraction
14,109,类型,enhanced_extraction
65,33,类型,enhanced_extraction
7,68,类型,enhanced_extraction
3,110,类型,enhanced_extraction
107,8,行驶主体,enhanced_extraction
107,8,承办机构,enhanced_extraction
8,39,实施依据,enhanced_extraction
8,2,涉及问题,enhanced_extraction
7,6,类型,enhanced_extraction
11,8,实施,enhanced_extraction
12,8,实施,enhanced_extraction
3,4,依据,enhanced_extraction
8,6,类型,enhanced_extraction
2,33,类型,enhanced_extraction
6,7,类型,enhanced_extraction
107,19,类型,enhanced_extraction
4,111,类型,enhanced_extraction
107,8,行驶主体,enhanced_extraction
107,8,承办机构,enhanced_extraction
23,8,负责,enhanced_extraction
39,3,依据,enhanced_extraction
45,8,行驶主体,enhanced_extraction
112,8,导致,enhanced_extraction
8,6,权力类型,enhanced_extraction
8,45,承办机构,enhanced_extraction
8,79,依据,enhanced_extraction
8,30,涉及问题,enhanced_extraction
7,16,类型,enhanced_extraction
11,70,是,enhanced_extraction
12,10,是,enhanced_extraction
3,113,依据,enhanced_extraction
70,10,授权或指定,enhanced_extraction
8,34,涉及事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
23,8,行驶主体,enhanced_extraction
39,8,实施依据,enhanced_extraction
8,6,类型,enhanced_extraction
23,39,实施依据,enhanced_extraction
8,114,涉及事项,enhanced_extraction
31,8,行驶主体,enhanced_extraction
31,8,承办机构,enhanced_extraction
8,6,类型,enhanced_extraction
114,44,类型,enhanced_extraction
31,8,实施,enhanced_extraction
8,4,依据,enhanced_extraction
8,57,涉及内容,enhanced_extraction
6,8,权力类型,enhanced_extraction
27,8,行驶主体,enhanced_extraction
27,8,承办机构,enhanced_extraction
8,32,实施依据,enhanced_extraction
8,6,类型,enhanced_extraction
32,29,类型,enhanced_extraction
8,115,涉及问题,enhanced_extraction
7,6,是,enhanced_extraction
11,116,是,enhanced_extraction
12,27,是,enhanced_extraction
3,59,是,enhanced_extraction
117,8,行驶主体,enhanced_extraction
8,59,依据,enhanced_extraction
8,105,涉及事项,enhanced_extraction
45,8,行驶主体,enhanced_extraction
45,8,承办机构,enhanced_extraction
8,6,类型,enhanced_extraction
8,45,由,enhanced_extraction
27,8,实施,enhanced_extraction
27,13,依据,enhanced_extraction
8,118,类型,enhanced_extraction
8,115,涉及问题,enhanced_extraction
6,8,权力类型,enhanced_extraction
6,119,依据,enhanced_extraction
8,6,类型,enhanced_extraction
58,8,行驶主体,enhanced_extraction
58,8,承办机构,enhanced_extraction
58,119,依据,enhanced_extraction
8,65,涉及,enhanced_extraction
7,6,是,enhanced_extraction
11,54,是,enhanced_extraction
12,54,是,enhanced_extraction
8,65,针对,enhanced_extraction
11,12,等同于,enhanced_extraction
3,120,来源于,enhanced_extraction
8,114,涉及事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
107,6,行驶主体,enhanced_extraction
107,6,承办机构,enhanced_extraction
8,6,类型,enhanced_extraction
107,6,执行,enhanced_extraction
6,4,依据,enhanced_extraction
14,8,是,enhanced_extraction
8,34,涉及,enhanced_extraction
7,6,是,enhanced_extraction
11,121,是,enhanced_extraction
12,10,是,enhanced_extraction
10,8,行驶主体,enhanced_extraction
34,6,属于,enhanced_extraction
6,10,执行主体,enhanced_extraction
10,6,执行,enhanced_extraction
8,89,涉及领域,enhanced_extraction
6,8,权力类型,enhanced_extraction
8,6,类型,enhanced_extraction
10,8,行驶主体,enhanced_extraction
10,8,承办机构,enhanced_extraction
10,8,实施,enhanced_extraction
10,122,实施依据,enhanced_extraction
59,6,实施依据,enhanced_extraction
37,8,违规类型,enhanced_extraction
8,6,类型,enhanced_extraction
5,6,行使主体,enhanced_extraction
5,123,监管,enhanced_extraction
8,57,涉及,enhanced_extraction
6,7,属于,enhanced_extraction
10,8,行使,enhanced_extraction
10,5,属于,enhanced_extraction
3,39,是,enhanced_extraction
8,124,基于,enhanced_extraction
45,6,执行,enhanced_extraction
7,6,是,enhanced_extraction
45,6,行驶主体,enhanced_extraction
45,6,承办机构,enhanced_extraction
45,6,行使,enhanced_extraction
45,6,承办,enhanced_extraction
8,78,包含,enhanced_extraction
7,6,是,enhanced_extraction
11,27,是,enhanced_extraction
3,13,是,enhanced_extraction
8,6,属于,enhanced_extraction
27,13,依据,enhanced_extraction
14,91,是,enhanced_extraction
125,124,是,enhanced_extraction
7,6,是,enhanced_extraction
11,121,是,enhanced_extraction
12,31,是,enhanced_extraction
31,124,行驶主体,enhanced_extraction
124,126,是,enhanced_extraction
6,91,权力类型,enhanced_extraction
31,124,承办机构,enhanced_extraction
6,8,权力类型,enhanced_extraction
31,6,行驶主体,enhanced_extraction
31,6,承办机构,enhanced_extraction
85,127,是,enhanced_extraction
31,90,依据,enhanced_extraction
31,6,执行,enhanced_extraction
7,6,是,enhanced_extraction
41,8,导致,enhanced_extraction
7,6,具体类型,enhanced_extraction
23,128,既是行驶主体也是承办机构,enhanced_extraction
129,130,依据,enhanced_extraction
131,124,涉及问题,enhanced_extraction
23,6,行驶主体,enhanced_extraction
23,6,承办机构,enhanced_extraction
6,13,实施依据,enhanced_extraction
131,132,类型,enhanced_extraction
23,19,类型,enhanced_extraction
133,29,类型,enhanced_extraction
124,33,类型,enhanced_extraction
6,7,类型,enhanced_extraction
11,31,关系类型,enhanced_extraction
12,31,关系类型,enhanced_extraction
3,119,关系类型,enhanced_extraction
31,6,行使权力类型,enhanced_extraction
31,119,实施依据,enhanced_extraction
6,8,权力类型,enhanced_extraction
8,93,涉及事项,enhanced_extraction
6,8,类型,enhanced_extraction
5,6,执行,enhanced_extraction
119,8,实施依据,enhanced_extraction
14,8,是,enhanced_extraction
8,134,包含,enhanced_extraction
7,6,是,enhanced_extraction
11,107,是,enhanced_extraction
12,107,是,enhanced_extraction
8,6,类型,enhanced_extraction
107,8,负责,enhanced_extraction
3,39,依据,enhanced_extraction
7,6,描述,enhanced_extraction
54,135,职责,enhanced_extraction
54,6,行使,enhanced_extraction
54,43,依据,enhanced_extraction
58,6,行驶主体,enhanced_extraction
58,6,承办机构,enhanced_extraction
32,6,实施依据,enhanced_extraction
8,6,权力类型,enhanced_extraction
58,32,实施依据,enhanced_extraction
8,115,涉及问题,enhanced_extraction
6,8,权力类型,enhanced_extraction
45,6,行驶主体,enhanced_extraction
45,6,承办机构,enhanced_extraction
59,6,实施依据,enhanced_extraction
8,6,类型,enhanced_extraction
115,8,问题,enhanced_extraction
45,6,行使主体,enhanced_extraction
8,76,针对,enhanced_extraction
7,6,是,enhanced_extraction
3,136,来源,enhanced_extraction
8,30,针对,enhanced_extraction
7,6,属于,enhanced_extraction
11,23,执行,enhanced_extraction
12,23,属于,enhanced_extraction
3,39,依据,enhanced_extraction
8,96,涉及事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
54,6,行驶主体,enhanced_extraction
54,6,承办机构,enhanced_extraction
8,137,类型,enhanced_extraction
96,41,类型,enhanced_extraction
6,137,类型,enhanced_extraction
8,32,实施依据,enhanced_extraction
8,112,包含,enhanced_extraction
7,6,是,enhanced_extraction
8,6,类型,enhanced_extraction
112,18,类型,enhanced_extraction
6,7,类型,enhanced_extraction
58,19,类型,enhanced_extraction
58,8,执行,enhanced_extraction
58,6,执行,enhanced_extraction
8,105,涉及事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
45,8,行驶主体,enhanced_extraction
45,8,承办机构,enhanced_extraction
8,6,类型,enhanced_extraction
45,6,行使主体,enhanced_extraction
45,8,行使主体,enhanced_extraction
8,76,涉及行为,enhanced_extraction
6,81,行使主体,enhanced_extraction
81,81,承办机构,enhanced_extraction
81,59,依据,enhanced_extraction
6,7,类型,enhanced_extraction
81,81,行使主体,enhanced_extraction
59,29,类型,enhanced_extraction
14,138,包括,enhanced_extraction
7,139,是,enhanced_extraction
11,140,是,enhanced_extraction
3,141,是,enhanced_extraction
86,41,是,enhanced_extraction
58,6,行使,enhanced_extraction
4,111,是,enhanced_extraction
14,142,是,enhanced_extraction
12,5,是,enhanced_extraction
5,6,执行,enhanced_extraction
8,134,包含,enhanced_extraction
7,6,是,enhanced_extraction
3,13,是,enhanced_extraction
10,143,具有,enhanced_extraction
14,8,包含,enhanced_extraction
8,37,涉及事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
54,6,行驶主体,enhanced_extraction
54,6,承办机构,enhanced_extraction
8,6,类型,enhanced_extraction
54,6,执行,enhanced_extraction
54,4,依据,enhanced_extraction
7,6,是,enhanced_extraction
3,43,是,enhanced_extraction
9,8,原因,enhanced_extraction
58,143,具有,enhanced_extraction
43,3,是,enhanced_extraction
14,14,是,enhanced_extraction
81,6,行使主体,enhanced_extraction
73,3,依据,enhanced_extraction
6,8,权力类型,enhanced_extraction
31,6,行驶主体,enhanced_extraction
31,6,承办机构,enhanced_extraction
8,89,针对违规行为,enhanced_extraction
31,144,依据,enhanced_extraction
31,6,行使主体,enhanced_extraction
8,6,类型,enhanced_extraction
58,8,行使主体,enhanced_extraction
58,8,承办机构,enhanced_extraction
144,8,实施依据,enhanced_extraction
145,76,针对,enhanced_extraction
58,11,是,enhanced_extraction
58,12,也是,enhanced_extraction
13,3,是,enhanced_extraction
58,6,行使,enhanced_extraction
8,57,涉及内容,enhanced_extraction
31,8,行驶主体,enhanced_extraction
8,144,依据,enhanced_extraction
8,6,类型,enhanced_extraction
57,41,类型,enhanced_extraction
6,7,类型,enhanced_extraction
144,82,类型,enhanced_extraction
31,8,行使主体和承办机构,enhanced_extraction
8,6,权力类型,enhanced_extraction
8,34,涉及事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
27,8,行驶主体,enhanced_extraction
27,8,承办机构,enhanced_extraction
8,13,依据,enhanced_extraction
8,6,类型,enhanced_extraction
34,41,类型,enhanced_extraction
133,29,类型,enhanced_extraction
8,93,涉及内容,enhanced_extraction
8,6,属于,enhanced_extraction
27,146,属于,enhanced_extraction
147,29,属于,enhanced_extraction
14,8,描述,enhanced_extraction
93,41,属于,enhanced_extraction
7,148,属于,enhanced_extraction
149,150,属于,enhanced_extraction
11,151,属于,enhanced_extraction
12,152,属于,enhanced_extraction
3,153,属于,enhanced_extraction
8,85,涉及事项,enhanced_extraction
27,8,行驶主体,enhanced_extraction
27,8,承办机构,enhanced_extraction
8,144,依据,enhanced_extraction
8,6,类型,enhanced_extraction
85,41,类型,enhanced_extraction
27,46,类型,enhanced_extraction
144,47,类型,enhanced_extraction
8,6,权力类型,enhanced_extraction
27,8,行使主体,enhanced_extraction
54,8,行驶主体,enhanced_extraction
54,8,承办机构,enhanced_extraction
54,8,执行,enhanced_extraction
54,8,承办,enhanced_extraction
31,6,行使,enhanced_extraction
31,11,作为,enhanced_extraction
31,12,作为,enhanced_extraction
8,93,涉及内容,enhanced_extraction
6,8,权力类型,enhanced_extraction
8,133,依据,enhanced_extraction
8,6,类型,enhanced_extraction
23,6,执行,enhanced_extraction
23,133,依据,enhanced_extraction
14,8,是,enhanced_extraction
7,6,是,enhanced_extraction
8,30,涉及,enhanced_extraction
6,7,是,enhanced_extraction
7,6,是,enhanced_extraction
11,58,是,enhanced_extraction
12,58,是,enhanced_extraction
3,55,是,enhanced_extraction
56,6,类型,enhanced_extraction
2,154,是,enhanced_extraction
58,6,行使,enhanced_extraction
58,6,承办,enhanced_extraction
55,6,依据,enhanced_extraction
8,6,类型,enhanced_extraction
15,44,类型,enhanced_extraction
6,7,类型,enhanced_extraction
31,155,类型,enhanced_extraction
31,8,实施,enhanced_extraction
31,133,依据,enhanced_extraction
8,65,涉及方面,enhanced_extraction
7,6,类型,enhanced_extraction
11,31,为,enhanced_extraction
12,31,为,enhanced_extraction
3,43,依据,enhanced_extraction
8,6,类型,enhanced_extraction
25,26,类型,enhanced_extraction
6,7,类型,enhanced_extraction
31,19,类型,enhanced_extraction
43,82,类型,enhanced_extraction
65,33,类型,enhanced_extraction
31,8,行驶主体,enhanced_extraction
31,8,承办机构,enhanced_extraction
56,96,针对,enhanced_extraction
6,7,属于,enhanced_extraction
5,39,实施依据,enhanced_extraction
5,56,执行,enhanced_extraction
8,156,包含,enhanced_extraction
7,6,是,enhanced_extraction
54,157,依据,enhanced_extraction
6,7,是,enhanced_extraction
10,8,行驶主体,enhanced_extraction
10,8,承办机构,enhanced_extraction
105,8,被金融监管处罚,enhanced_extraction
8,6,是,enhanced_extraction
10,8,负责,enhanced_extraction
8,39,依据,enhanced_extraction
8,85,涉及问题,enhanced_extraction
6,8,权力类型,enhanced_extraction
31,6,行驶主体,enhanced_extraction
31,6,承办机构,enhanced_extraction
59,6,实施依据,enhanced_extraction
8,6,类型,enhanced_extraction
85,44,类型,enhanced_extraction
6,7,类型,enhanced_extraction
59,47,类型,enhanced_extraction
31,85,负责,enhanced_extraction
158,6,类型,enhanced_extraction
11,19,类型,enhanced_extraction
12,19,类型,enhanced_extraction
45,158,行使权力,enhanced_extraction
45,11,是,enhanced_extraction
45,12,是,enhanced_extraction
4,158,作为依据,enhanced_extraction
14,14,是,enhanced_extraction
7,6,是,enhanced_extraction
11,54,是,enhanced_extraction
3,32,是,enhanced_extraction
54,146,类型,enhanced_extraction
122,29,类型,enhanced_extraction
54,32,依据,enhanced_extraction
8,6,类型,enhanced_extraction
42,44,类型,enhanced_extraction
6,7,类型,enhanced_extraction
81,152,类型,enhanced_extraction
81,8,执行,enhanced_extraction
81,133,依据,enhanced_extraction
8,22,涉及领域,enhanced_extraction
6,8,权力类型,enhanced_extraction
5,6,承办机构,enhanced_extraction
5,6,行驶主体,enhanced_extraction
5,6,权力类型,enhanced_extraction
22,73,依据,enhanced_extraction
8,96,涉及事项,enhanced_extraction
6,8,权力类型,enhanced_extraction
45,6,行驶主体,enhanced_extraction
8,6,类型,enhanced_extraction
96,41,类型,enhanced_extraction
6,7,类型,enhanced_extraction
45,6,行使主体,enhanced_extraction
8,115,涉及问题,enhanced_extraction
6,8,权力类型,enhanced_extraction
121,6,行驶主体,enhanced_extraction
45,6,承办机构,enhanced_extraction
45,6,行使主体,enhanced_extraction
8,6,类型,enhanced_extraction
8,96,包含,enhanced_extraction
3,43,是,enhanced_extraction
11,12,等同于,enhanced_extraction
14,8,包含,enhanced_extraction
7,6,包含,enhanced_extraction
6,8,权力类型,enhanced_extraction
45,6,行驶主体,enhanced_extraction
45,6,承办机构,enhanced_extraction
8,114,处罚事项,enhanced_extraction
8,6,类型,enhanced_extraction
45,6,行使主体,enhanced_extraction
6,119,依据,enhanced_extraction
8,134,涉及内容,enhanced_extraction
81,81,行驶主体,enhanced_extraction
81,144,依据,enhanced_extraction
6,7,类型,enhanced_extraction
144,81,是依据,enhanced_extraction
11,54,是,enhanced_extraction
12,54,是,enhanced_extraction
3,43,是,enhanced_extraction
54,6,行驶主体,enhanced_extraction
54,6,承办机构,enhanced_extraction
54,43,依据,enhanced_extraction
11,31,是,enhanced_extraction
12,31,是,enhanced_extraction
86,69,违规行为,enhanced_extraction
31,128,既是行驶主体也是承办机构,enhanced_extraction
31,39,依据,enhanced_extraction
31,6,执行,enhanced_extraction
11,31,是,enhanced_extraction
2,8,导致,enhanced_extraction
31,6,行使,enhanced_extraction
6,7,属于,enhanced_extraction
43,3,作为,enhanced_extraction
14,131,是,enhanced_extraction
131,65,涉及,enhanced_extraction
7,159,是,enhanced_extraction
11,10,是,enhanced_extraction
3,119,是,enhanced_extraction
10,7,行使,enhanced_extraction
119,3,作为,enhanced_extraction
14,131,涉及,enhanced_extraction
8,9,涉及,enhanced_extraction
11,10,是,enhanced_extraction
8,6,类型,enhanced_extraction
10,60,类型,enhanced_extraction
9,160,类型,enhanced_extraction
7,68,类型,enhanced_extraction
6,161,类型,enhanced_extraction
11,152,类型,enhanced_extraction
10,6,行使,enhanced_extraction
7,6,行使,enhanced_extraction
14,6,是,enhanced_extraction
7,6,是,enhanced_extraction
162,6,行驶主体,enhanced_extraction
10,6,承办机构,enhanced_extraction
13,6,实施依据,enhanced_extraction
162,10,同义词,enhanced_extraction
8,71,涉及,enhanced_extraction
7,6,是,enhanced_extraction
11,31,是,enhanced_extraction
12,31,是,enhanced_extraction
3,43,是,enhanced_extraction
8,6,类型,enhanced_extraction
71,41,类型,enhanced_extraction
6,7,类型,enhanced_extraction
31,19,类型,enhanced_extraction
43,82,类型,enhanced_extraction
31,31,既是行驶主体也是承办机构,enhanced_extraction
31,6,行使,enhanced_extraction
3,43,依据,enhanced_extraction
89,8,被处罚,enhanced_extraction
8,6,权力类型,enhanced_extraction
107,6,行使主体,enhanced_extraction
107,8,承办机构,enhanced_extraction
144,8,适用于,enhanced_extraction
6,10,由,enhanced_extraction
10,6,行使权力,enhanced_extraction
10,11,是,enhanced_extraction
10,12,也是,enhanced_extraction
9,8,是原因,enhanced_extraction
10,6,负责执行,enhanced_extraction
10,90,依据,enhanced_extraction
10,11,是,enhanced_extraction
10,12,同时也是,enhanced_extraction
10,6,执行,enhanced_extraction
39,3,作为,enhanced_extraction
8,71,涉及,enhanced_extraction
7,6,是,enhanced_extraction
54,8,执行,enhanced_extraction
54,144,实施,enhanced_extraction
144,82,是,enhanced_extraction
54,7,是,enhanced_extraction
23,6,行驶主体,enhanced_extraction
23,6,承办机构,enhanced_extraction
64,78,针对,enhanced_extraction
31,7,行使,enhanced_extraction
31,6,行使,enhanced_extraction
31,64,行驶主体,enhanced_extraction
