start_id,end_id,relation_type,source
141,143,按日加收比例,extraction
144,145,罚款,extraction
48,146,涉及,extraction
48,147,包含,extraction
84,14,是,extraction
85,148,是,extraction
86,149,是,extraction
150,48,是服务事项,extraction
14,84,是权力类型,extraction
151,14,行驶主体,extraction
152,14,承办机构,extraction
153,154,实施依据,extraction
155,48,行使主体,extraction
156,48,承办机构,extraction
157,48,实施依据,extraction
158,159,执行者,extraction
158,160,执行者,extraction
161,162,未采取有效措施,extraction
161,163,未报备,extraction
48,164,涉及,extraction
84,165,是,extraction
85,155,是,extraction
86,156,是,extraction
88,166,是,extraction
88,167,是,extraction
167,168,第一百零二条,extraction
48,169,包括,extraction
48,170,包括,extraction
48,171,包括,extraction
48,172,包括,extraction
48,173,包括,extraction
48,174,包括,extraction
48,175,包括,extraction
84,14,是,extraction
85,176,是,extraction
86,177,是,extraction
178,179,行使主体,extraction
178,180,依据,extraction
178,181,依据,extraction
182,183,出证和担保机构,extraction
182,178,负责签发出境ATA单证册,extraction
182,184,向海关报送,extraction
182,185,协助海关,extraction
182,186,向海关,extraction
187,188,办理,extraction
189,187,内设机构,extraction
48,190,包括处罚类型,extraction
48,191,包括处罚类型,extraction
48,192,包括处罚类型,extraction
48,193,包括处罚类型,extraction
48,194,包括处罚类型,extraction
84,14,类型,extraction
85,1,执行权力类型,extraction
88,89,依据,extraction
88,195,具体条款,extraction
196,48,属于,extraction
197,48,属于,extraction
198,48,属于,extraction
199,48,属于,extraction
132,84,行使,extraction
200,48,承办,extraction
148,48,行使主体,extraction
48,201,依据,extraction
201,202,修正年份,extraction
148,14,执行,extraction
203,204,违规行为,extraction
205,203,责令改正,extraction
205,203,罚款,extraction
206,207,范围,extraction
48,208,包括,extraction
84,209,是,extraction
85,90,是,extraction
86,91,包括,extraction
86,92,包括,extraction
88,210,来自,extraction
211,212,在,extraction
211,213,在,extraction
214,215,由,extraction
216,215,由,extraction
217,215,由,extraction
218,215,由,extraction
219,215,由,extraction
220,221,由,extraction
48,222,涉及,extraction
48,223,涉及,extraction
84,14,是,extraction
85,132,是,extraction
86,224,是,extraction
225,226,未持有,extraction
227,228,责令改正,extraction
227,229,对,extraction
230,231,金额范围,extraction
232,233,承办机构,extraction
88,234,来自,extraction
234,235,发布,extraction
234,236,修订,extraction
237,48,行使主体,extraction
238,48,承办机构,extraction
239,48,实施依据,extraction
240,241,给予警告,extraction
240,242,可以处,extraction
240,243,可以处,extraction
240,244,处,extraction
244,243,可以处,extraction
244,245,处,extraction
246,247,根据,extraction
246,248,根据,extraction
249,250,不得,extraction
48,14,涉及,extraction
84,14,是,extraction
85,16,是,extraction
86,251,是,extraction
88,252,是,extraction
253,254,由,extraction
48,255,涉及,extraction
84,256,是,extraction
257,48,是行驶主体,extraction
86,258,是,extraction
257,48,行使,extraction
88,259,是,extraction
259,260,由,extraction
259,261,自,extraction
48,262,包括,extraction
84,263,是,extraction
85,264,是,extraction
86,265,是,extraction
88,266,是,extraction
267,268,主管,extraction
269,270,负责,extraction
271,272,负责,extraction
273,270,负责,extraction
48,274,包括,extraction
48,275,包括,extraction
84,14,是,extraction
85,132,是,extraction
86,276,是,extraction
86,277,是,extraction
278,279,进行施工,extraction
280,281,造成,extraction
282,283,责令,extraction
282,284,可处以,extraction
282,285,责令,extraction
282,286,吊销,extraction
49,287,承办机构,extraction
288,287,承办机构,extraction
289,290,实施依据,extraction
291,292,必须按照,extraction
293,292,必须按照,extraction
294,292,必须按照,extraction
280,295,违反,extraction
280,296,违反,extraction
280,297,违反,extraction
280,298,违反,extraction
280,299,违反,extraction
16,48,行使主体,extraction
48,300,依据,extraction
300,301,发布,extraction
300,302,施行日期,extraction
16,300,依据,extraction
303,304,发布日期,extraction
303,304,施行日期,extraction
16,303,依据,extraction
305,297,违反,extraction
305,306,违反,extraction
305,298,违反,extraction
297,307,规定,extraction
297,308,规定,extraction
297,309,规定,extraction
306,310,规定,extraction
298,311,规定,extraction
312,9,负责,extraction
312,313,负责,extraction
312,314,负责,extraction
312,315,负责,extraction
16,14,行使主体,extraction
251,14,承办机构,extraction
316,14,实施依据,extraction
317,318,处罚对象,extraction
317,230,处罚对象,extraction
319,159,处罚对象,extraction
319,230,处罚对象,extraction
319,313,处罚对象,extraction
319,320,处罚对象,extraction
321,322,包括,extraction
323,48,行驶主体,extraction
324,48,承办机构,extraction
325,326,实施依据,extraction
326,327,负责,extraction
328,329,必须报,extraction
330,331,实行,extraction
332,333,应当,extraction
334,335,存在重大运输安全隐患等情形,extraction
336,335,存在重大运输安全隐患等情形,extraction
337,338,依法吊销,extraction
339,340,不具备,extraction
337,230,给予处罚,extraction
337,341,给予处罚,extraction
337,342,吊销,extraction
343,14,行驶主体,extraction
344,14,承办机构,extraction
345,346,依据,extraction
347,348,依据,extraction
349,350,依据,extraction
1,2,行驶主体,extraction
1,3,行驶主体,extraction
351,352,违反,extraction
351,353,未按照,extraction
351,354,未按照,extraction
351,355,责令改正,extraction
351,356,责令改正,extraction
357,358,公示在,extraction
357,359,公示在,extraction
48,360,包括,extraction
84,256,是,extraction
85,176,是,extraction
86,361,是,extraction
88,362,是,extraction
363,364,包括,extraction
363,365,包括,extraction
363,366,包括,extraction
363,367,包括,extraction
363,368,包括,extraction
363,369,包括,extraction
363,370,包括,extraction
363,371,包括,extraction
363,372,包括,extraction
363,373,应在开展募捐活动前报,extraction
374,375,包括,extraction
132,14,行驶主体,extraction
376,14,承办机构,extraction
377,14,实施依据,extraction
16,48,行使主体,extraction
48,378,依据,extraction
378,379,包含,extraction
378,297,包含,extraction
380,381,违反,extraction
16,378,实施依据,extraction
251,48,承办机构,extraction
382,383,从事,extraction
138,382,责令改正,extraction
138,382,给予警告,extraction
138,384,可并处,extraction
382,385,不如实记录,extraction
382,385,随意取舍,extraction
382,386,弄虚作假,extraction
382,387,未执行,extraction
382,388,未执行,extraction
382,389,未执行,extraction
132,68,行驶,extraction
390,391,发布,extraction
390,392,修正,extraction
155,14,行使主体,extraction
156,14,承办机构,extraction
393,14,实施依据,extraction
167,14,实施依据,extraction
394,395,人员聚集场所,extraction
396,395,人员聚集场所,extraction
397,395,人员聚集场所,extraction
398,395,人员聚集场所,extraction
399,395,人员聚集场所,extraction
400,395,人员聚集场所,extraction
401,395,人员聚集场所,extraction
402,403,设置位置,extraction
48,404,包括,extraction
84,14,是,extraction
85,90,是,extraction
86,91,包括,extraction
86,92,包括,extraction
405,406,由,extraction
405,407,自,extraction
59,408,由,extraction
93,409,处以罚款,extraction
410,411,导致,extraction
48,412,包括,extraction
84,263,是,extraction
85,413,是,extraction
85,414,是,extraction
86,415,是,extraction
416,417,是服务事项,extraction
72,417,是权力类型,extraction
418,72,行使,extraction
73,416,承办,extraction
419,416,承办,extraction
48,420,包括,extraction
84,209,是,extraction
85,1,是,extraction
86,421,是,extraction
16,14,执行,extraction
422,423,未按要求建立,extraction
422,424,未按要求索取,extraction
425,426,未索取或留存,extraction
427,426,未索取或留存,extraction
428,429,未按要求建立,extraction
48,430,包括,extraction
84,14,是,extraction
85,16,是,extraction
86,251,是,extraction
431,432,关系,extraction
433,432,关系,extraction
16,263,行使主体,extraction
73,263,承办机构,extraction
434,263,承办机构,extraction
435,263,承办机构,extraction
436,263,实施依据,extraction
437,438,随机抽取,extraction
437,439,随机选派,extraction
440,441,检查内容,extraction
442,441,检查内容,extraction
443,444,公示方式,extraction
445,446,可以委托,extraction
447,448,可以委托,extraction
449,450,可以委托,extraction
451,452,提供,extraction
453,454,提供,extraction
453,455,提供,extraction
48,456,是,extraction
84,457,是,extraction
85,47,是,extraction
48,458,包括,extraction
84,14,是,extraction
85,459,是,extraction
88,460,是,extraction
460,230,规定了,extraction
460,461,规定了,extraction
460,462,规定了,extraction
48,14,涉及,extraction
84,14,是,extraction
85,155,是,extraction
86,156,是,extraction
118,48,行使主体,extraction
48,463,涉及领域,extraction
48,464,处罚依据,extraction
464,465,修正时间,extraction
118,120,承办机构,extraction
48,466,实施依据,extraction
466,467,针对对象,extraction
467,468,应遵守,extraction
464,14,权力类型,extraction
228,469,违反,extraction
228,470,造成,extraction
228,471,不采取,extraction
16,14,行驶,extraction
16,14,行使权力类型,extraction
472,473,未经认证,extraction
472,474,未经认证,extraction
472,475,未经认证,extraction
472,476,未经认证,extraction
16,14,行驶主体,extraction
251,14,承办机构,extraction
477,14,实施依据,extraction
159,472,处罚措施,extraction
478,472,处罚措施,extraction
313,472,处罚措施,extraction
47,48,行使主体,extraction
48,479,依据,extraction
479,480,修订年份,extraction
481,214,受到处罚,extraction
481,482,受到处罚,extraction
481,483,受到处罚,extraction
481,484,受到处罚,extraction
481,485,受到处罚,extraction
486,487,决定,extraction
486,488,决定,extraction
486,489,决定,extraction
490,491,决定,extraction
492,493,涉及,extraction
492,494,未按国家标准设置,extraction
495,496,未按国家标准安装使用,extraction
155,68,行使,extraction
497,498,承担,extraction
499,500,发布,extraction
500,501,涉及,extraction
349,230,规定,extraction
502,503,是,extraction
504,244,处罚,extraction
504,505,处罚,extraction
48,506,包括,extraction
84,457,是,extraction
85,118,是,extraction
86,507,是,extraction
88,508,是,extraction
118,508,依据,extraction
507,118,隶属于,extraction
509,510,存在,extraction
511,512,阻碍,extraction
511,513,未经负责结果处理的市场监督管理部门,extraction
511,514,隐匿、转移、变卖、损毁,extraction
515,516,处理,extraction
515,517,处,extraction
515,518,移送公安机关,extraction
48,519,包括,extraction
84,14,是,extraction
85,1,是,extraction
86,520,是,extraction
48,521,包括,extraction
48,522,包括,extraction
48,523,针对,extraction
48,524,针对,extraction
48,525,针对,extraction
48,526,涉及,extraction
48,527,涉及,extraction
48,528,涉及,extraction
48,529,涉及,extraction
84,209,是,extraction
85,413,是,extraction
85,414,等同于,extraction
86,415,是,extraction
88,530,是,extraction
48,14,涉及,extraction
84,14,是,extraction
85,132,是,extraction
86,276,是,extraction
86,277,是,extraction
155,14,行使主体,extraction
156,14,承办机构,extraction
167,14,实施依据,extraction
531,14,按照职责分工决定,extraction
532,14,按照职责分工决定,extraction
533,14,也可以由,extraction
534,535,报请,extraction
536,537,依照,extraction
538,539,未制订,extraction
538,540,投诉管理,extraction
538,541,未按规定建立,extraction
538,542,未按规定处理,extraction
538,543,未及时向,extraction
538,544,发布,extraction
545,546,责令,extraction
545,547,给予,extraction
545,548,处以,extraction
545,549,处以,extraction
545,550,给予,extraction
118,551,行驶,extraction
118,552,承办,extraction
553,538,依据,extraction
237,48,行使主体,extraction
238,48,承办机构,extraction
554,48,实施依据,extraction
555,556,违反,extraction
240,555,责令改正,extraction
245,555,处罚,extraction
557,244,处罚,extraction
558,14,行使主体,extraction
559,417,被侵占,extraction
559,417,被破坏,extraction
560,561,违反,extraction
562,563,责令停止,extraction
562,559,没收,extraction
562,564,没收,extraction
562,565,处以罚款,extraction
559,566,造成损失,extraction
567,559,不得侵占,extraction
567,559,不得破坏,extraction
568,417,禁止,extraction
569,570,批准,extraction
48,571,涉及,extraction
84,14,是,extraction
85,1,是,extraction
86,572,是,extraction
48,14,涉及,extraction
84,14,是,extraction
85,413,是,extraction
85,414,是,extraction
86,415,是,extraction
132,48,行驶主体,extraction
48,573,依据,extraction
48,574,包含,extraction
48,575,包含,extraction
48,576,包含,extraction
48,577,包含,extraction
48,578,包含,extraction
132,579,依据,extraction
579,580,规定,extraction
580,581,行为,extraction
580,582,行为,extraction
580,230,行为,extraction
230,565,范围,extraction
579,583,规定,extraction
132,48,行使主体,extraction
376,48,承办机构,extraction
584,14,未严格按照批准的开采地点,extraction
584,14,未随时清除或复平弃料堆体,extraction
585,48,实施依据,extraction
586,14,执行,extraction
48,587,包括,extraction
48,588,包括,extraction
48,589,包括,extraction
84,72,是,extraction
85,131,是,extraction
86,73,是,extraction
86,590,是,extraction
88,591,是,extraction
587,592,应当符合,extraction
587,593,需要经,extraction
587,594,方可办理,extraction
48,595,涉及,extraction
48,596,涉及,extraction
48,597,涉及,extraction
84,14,是,extraction
85,598,是,extraction
86,277,是,extraction
88,599,是,extraction
600,595,有行为,extraction
600,596,有行为,extraction
600,597,有行为,extraction
601,595,有行为,extraction
601,596,有行为,extraction
601,597,有行为,extraction
602,595,有行为,extraction
602,596,有行为,extraction
602,597,有行为,extraction
48,5,涉及,extraction
84,14,是,extraction
85,1,是,extraction
603,604,招用,extraction
605,606,招用,extraction
607,547,给予,extraction
603,606,招用,extraction
605,604,招用,extraction
16,551,行驶,extraction
608,609,施行日期,extraction
608,42,发布者,extraction
608,14,规定了,extraction
48,610,包括,extraction
84,72,是,extraction
85,131,是,extraction
86,73,包括,extraction
86,611,包括,extraction
88,612,是,extraction
613,614,违反,extraction
1,615,行驶主体,extraction
497,615,承办机构,extraction
616,615,实施依据,extraction
617,618,违反,extraction
619,620,违反,extraction
613,621,违反,extraction
159,617,处罚方式,extraction
622,617,处罚方式,extraction
623,617,处罚方式,extraction
624,625,关系,extraction
624,626,关系,extraction
624,627,关系,extraction
628,629,关系,extraction
628,630,关系,extraction
628,631,关系,extraction
16,14,行使主体,extraction
632,633,2021年修订,extraction
48,634,涉及,extraction
48,635,涉及,extraction
48,636,涉及,extraction
48,637,涉及,extraction
84,14,是,extraction
85,118,是,extraction
86,638,是,extraction
148,48,行使主体,extraction
31,639,未缴纳,extraction
640,641,将导致,extraction
48,14,类型,extraction
48,642,包括,extraction
84,14,是,extraction
85,16,是,extraction
86,251,是,extraction
48,643,包括,extraction
84,14,是,extraction
85,90,是,extraction
86,91,包括,extraction
86,92,包括,extraction
88,644,来自,extraction
644,480,修正年份,extraction
563,645,导致,extraction
563,646,导致,extraction
48,14,涉及,extraction
84,14,是,extraction
85,16,是,extraction
86,251,是,extraction
48,647,包括,extraction
48,648,包括,extraction
84,14,是,extraction
85,1,是,extraction
86,87,是,extraction
88,649,是,extraction
650,651,发生时,extraction
650,652,发生时,extraction
230,653,针对,extraction
155,14,行使主体,extraction
156,14,承办机构,extraction
654,14,实施依据,extraction
167,14,实施依据,extraction
655,656,属于,extraction
657,656,属于,extraction
658,659,未设置,extraction
505,660,有,extraction
661,662,不符合,extraction
635,48,关系,extraction
663,48,关系,extraction
664,665,关系,extraction
666,665,关系,extraction
118,48,行使主体,extraction
552,48,承办机构,extraction
667,635,责令改正,extraction
667,663,责令改正,extraction
667,635,给予警告,extraction
667,663,给予警告,extraction
668,669,暂扣或者吊销,extraction
670,671,暂扣或者吊销,extraction
536,672,依法予以处罚,extraction
635,673,关系,extraction
663,673,关系,extraction
634,674,违反,extraction
118,14,行使主体,extraction
638,14,承办机构,extraction
674,675,公布,extraction
676,677,发文号,extraction
678,679,依据,extraction
680,681,与,extraction
680,682,与,extraction
680,683,与,extraction
684,685,竣工,extraction
686,547,给予,extraction
686,283,责令,extraction
686,230,处,extraction
687,687,负有责任,extraction
503,503,负有责任,extraction
118,48,行使主体,extraction
688,48,承办机构,extraction
689,547,给予,extraction
689,690,责令暂停或吊销,extraction
691,692,给予,extraction
687,692,给予,extraction
693,692,给予,extraction
694,695,追究,extraction
696,48,实施依据,extraction
697,48,管理对象,extraction
698,48,管理对象,extraction
699,84,行驶主体,extraction
48,700,包括处罚,extraction
84,72,是,extraction
85,1,是,extraction
86,2,包括,extraction
86,3,包括,extraction
88,4,是,extraction
4,701,包含条款,extraction
701,702,规定行为,extraction
701,703,规定行为,extraction
701,704,规定行为,extraction
701,705,规定行为,extraction
701,706,规定行为,extraction
701,707,规定行为,extraction
413,48,行使主体,extraction
415,48,承办机构,extraction
708,709,负责组织实施,extraction
708,710,进行监督检查,extraction
711,48,实施依据,extraction
118,48,行使主体,extraction
48,712,针对,extraction
118,713,依据,extraction
552,48,承办机构,extraction
713,714,公布,extraction
502,715,受处分类型,extraction
502,716,受处分类型,extraction
717,718,受处分类型,extraction
717,719,受处分类型,extraction
720,721,法律责任,extraction
148,48,行使主体,extraction
48,722,依据,extraction
722,723,发布,extraction
722,724,修正,extraction
148,149,承办机构,extraction
725,726,关系,extraction
727,547,给予,extraction
727,728,责令,extraction
727,230,可处以,extraction
230,729,范围,extraction
730,731,导致,extraction
730,732,导致,extraction
48,733,是,extraction
84,107,是,extraction
85,1,是,extraction
86,734,是,extraction
86,735,是,extraction
343,48,行驶主体,extraction
344,48,承办机构,extraction
736,737,拒绝,extraction
736,738,隐匿,extraction
736,739,瞒报,extraction
736,739,谎报,extraction
740,736,责令改正,extraction
736,740,由,extraction
736,230,拒不改正,extraction
230,741,金额范围,extraction
742,48,实施依据,extraction
48,743,包括,extraction
84,263,是,extraction
85,598,是,extraction
86,277,包括,extraction
86,744,包括,extraction
86,745,包括,extraction
86,746,包括,extraction
86,747,包括,extraction
86,748,包括,extraction
86,749,包括,extraction
86,750,包括,extraction
86,751,包括,extraction
86,752,包括,extraction
86,753,包括,extraction
754,755,未依照规定,extraction
754,756,未及时向,extraction
254,757,责令,extraction
254,758,进行安全指导和监控,extraction
754,759,委托或者同意,extraction
754,760,对,extraction
754,761,对,extraction
254,762,负责,extraction
48,763,涉及,extraction
84,256,是,extraction
85,699,是,extraction
86,764,是,extraction
88,765,是,extraction
88,766,是,extraction
767,768,提出申诉,extraction
769,770,处理并答复,extraction
767,771,在收到复查决定之日起15个工作日内提出书面申诉,extraction
768,772,建立,extraction
773,774,未配合,extraction
775,14,行驶主体,extraction
776,773,责令改正,extraction
777,773,责令改正,extraction
773,778,逾期不改正,extraction
48,779,涉及,extraction
48,780,涉及,extraction
48,781,涉及,extraction
84,14,是,extraction
85,16,是,extraction
86,251,是,extraction
782,14,出现严重的管涌、流土变形等现象,extraction
782,14,出现贯穿性裂缝、坍塌、滑动迹象,extraction
782,14,出现大面积纵向裂缝,extraction
782,14,出现较大范围渗透水高位出逸或者大面积沼泽化,extraction
155,14,行使权力类型,extraction
156,14,承办,extraction
783,784,依据,extraction
167,785,依据,extraction
786,48,服务事项,extraction
47,84,行驶主体,extraction
324,86,承办机构,extraction
787,788,实施依据,extraction
789,790,负责,extraction
791,792,负责,extraction
791,793,可将,extraction
794,793,承担,extraction
795,479,实施依据,extraction
796,797,下放,extraction
798,799,办理,extraction
800,801,自,extraction
802,803,承担,extraction
48,804,包括,extraction
84,14,是,extraction
85,1,是,extraction
86,805,是,extraction
48,5,涉及,extraction
84,14,是,extraction
85,1,是,extraction
86,2,是,extraction
86,3,是,extraction
88,4,是,extraction
4,806,包含,extraction
529,807,位于,extraction
529,808,涉及,extraction
529,809,涉及,extraction
529,810,涉及,extraction
529,811,涉及,extraction
529,812,涉及,extraction
1,48,行使主体,extraction
48,813,包含,extraction
84,14,类型,extraction
87,48,承办机构,extraction
814,48,实施依据,extraction
815,814,对其直接负责的主管人员和其他直接责任人员的处罚依据,extraction
816,814,数据和应用程序操作对象,extraction
817,348,违反本条例情形,extraction
818,348,执行机构,extraction
819,820,违反,extraction
819,821,在招生过程中,extraction
775,551,行驶,extraction
775,822,包含,extraction
48,823,是,extraction
84,72,是,extraction
85,131,是,extraction
86,73,是,extraction
16,48,行使主体,extraction
48,14,类型,extraction
16,251,承办机构,extraction
824,825,处罚依据,extraction
437,824,责令改正,extraction
437,824,没收违法所得,extraction
824,826,罚款下限,extraction
824,827,罚款上限,extraction
824,827,情节严重罚款下限,extraction
824,828,情节严重罚款上限,extraction
48,829,涉及对象,extraction
48,830,涉及对象,extraction
48,831,涉及对象,extraction
84,209,是,extraction
85,16,是,extraction
88,608,是,extraction
607,832,有权采取措施,extraction
607,833,有权采取措施,extraction
607,834,有权采取措施,extraction
607,835,有权采取措施,extraction
836,417,服务事项,extraction
72,417,权力类型,extraction
176,417,行驶主体,extraction
837,48,服务事项,extraction
838,84,行驶主体,extraction
839,387,实施依据,extraction
840,841,采取,extraction
842,840,接收备案,extraction
843,844,经营业务,extraction
843,845,经营业务,extraction
843,846,经营业务,extraction
843,847,经营业务,extraction
843,848,经营业务,extraction
227,228,责令改正,extraction
227,564,没收,extraction
227,230,处罚,extraction
227,849,罚款额度,extraction
227,850,罚款额度,extraction
227,851,吊销,extraction
232,233,承办机构,extraction
234,852,发布,extraction
234,853,修订,extraction
90,48,行使主体,extraction
91,48,承办机构,extraction
92,48,承办机构,extraction
854,48,受处罚对象,extraction
855,48,执行主体,extraction
856,48,实施依据,extraction
857,14,关系,extraction
16,14,行使主体,extraction
251,14,承办机构,extraction
858,14,实施依据,extraction
859,230,执行,extraction
860,230,导致,extraction
861,862,导致,extraction
1,48,行使主体,extraction
863,48,承办机构,extraction
864,48,实施依据,extraction
865,866,对象,extraction
865,5,对象,extraction
867,865,处罚标准,extraction
564,865,处罚对象,extraction
868,865,承担对象,extraction
815,869,对象,extraction
870,815,处罚标准,extraction
564,815,处罚对象,extraction
868,815,承担对象,extraction
502,815,处罚对象,extraction
871,815,处罚对象,extraction
237,48,行驶主体,extraction
872,48,承办机构,extraction
873,874,统筹协调,extraction
875,876,印发,extraction
877,878,加强和规范,extraction
877,879,要求,extraction
877,880,组织指导,extraction
877,881,统筹协调,extraction
16,48,行使主体,extraction
48,882,依据,extraction
882,883,包含条款,extraction
882,884,包含条款,extraction
885,884,违反,extraction
885,883,违反,extraction
886,885,责令改正,extraction
885,886,受到处罚,extraction
887,14,执行,extraction
888,889,应在,extraction
890,891,责令改正,extraction
891,892,违反,extraction
891,893,违反,extraction
891,894,违反,extraction
891,895,违反,extraction
891,896,违反,extraction
897,898,发布,extraction
887,14,行使主体,extraction
899,14,承办机构,extraction
887,900,行使主体,extraction
901,900,承办机构,extraction
897,902,负责,extraction
903,904,负责,extraction
903,905,负责,extraction
903,906,负责,extraction
907,48,服务事项,extraction
47,107,行驶主体,extraction
324,84,承办机构,extraction
908,107,实施依据,extraction
909,107,实施依据,extraction
910,911,由,extraction
910,912,对地质灾害成因与责任认定结果有异议的,extraction
913,914,由,extraction
854,915,违反,extraction
90,551,行驶,extraction
916,230,处以,extraction
917,918,指定,extraction
919,920,承担,extraction
502,230,可以处,extraction
503,230,可以处,extraction
536,502,对,extraction
536,871,对,extraction
131,14,行使主体,extraction
921,922,违反,extraction
923,924,处以罚款,extraction
923,925,责令改正,extraction
926,14,实施依据,extraction
131,14,行使主体,extraction
131,927,承办机构,extraction
928,612,违反,extraction
612,929,规定,extraction
612,930,规定,extraction
612,931,规定,extraction
492,932,涉及,extraction
155,933,行使主体,extraction
324,933,承办机构,extraction
499,934,发布,extraction
499,935,发布,extraction
349,932,实施依据,extraction
505,936,行为之一,extraction
48,937,涉及,extraction
48,938,涉及,extraction
48,939,涉及,extraction
48,940,涉及,extraction
48,941,涉及,extraction
48,942,涉及,extraction
84,14,是,extraction
85,418,是,extraction
86,415,是,extraction
118,48,行使主体,extraction
48,943,依据,extraction
943,944,发布者,extraction
943,945,发布时间,extraction
118,552,承办机构,extraction
538,946,违反,extraction
689,283,责令,extraction
689,547,给予,extraction
689,947,根据情节,extraction
948,949,违反,extraction
948,950,违反,extraction
47,14,行驶,extraction
951,14,承办,extraction
949,952,修正,extraction
950,953,通过,extraction
950,954,修正,extraction
31,955,未按规定移交,extraction
956,957,未按规定移交,extraction
956,958,未按规定移交,extraction
956,959,未按规定移交,extraction
956,960,未按规定移交,extraction
956,961,未按规定移交,extraction
956,962,未按规定移交,extraction
956,963,未按规定移交,extraction
956,964,未按规定移交,extraction
956,965,未按规定移交,extraction
956,966,未按规定移交,extraction
5,31,针对,extraction
5,956,针对,extraction
84,14,是,extraction
48,14,涉及,extraction
84,14,是,extraction
85,343,是,extraction
86,344,是,extraction
343,14,执行,extraction
344,5,承办,extraction
48,967,包括,extraction
84,72,是,extraction
85,47,是,extraction
86,968,是,extraction
88,969,是,extraction
970,971,按照,extraction
972,973,审查同意,extraction
974,975,批准,extraction
976,977,审查并报设区的市人民政府同意,extraction
972,978,批准,extraction
976,979,审查同意,extraction
980,981,批准,extraction
48,14,涉及,extraction
982,983,未取得,extraction
982,984,未编制,extraction
982,985,未按照,extraction
982,986,发现异常,extraction
982,9,受到,extraction
982,230,受到,extraction
244,230,受到,extraction
987,988,发布,extraction
987,989,修正,extraction
48,990,涉及,extraction
48,991,涉及,extraction
48,992,涉及,extraction
48,993,涉及,extraction
84,994,是,extraction
85,16,是,extraction
86,251,是,extraction
995,996,未使用,extraction
997,998,依据,extraction
997,999,可以处,extraction
418,14,行驶主体,extraction
415,14,承办机构,extraction
1000,1001,发布,extraction
1000,1002,第二次修订,extraction
48,1003,包括,extraction
84,14,是,extraction
85,897,是,extraction
86,156,是,extraction
1004,14,行使主体,extraction
232,14,承办机构,extraction
1005,5,执行,extraction
1006,14,对象,extraction
1007,1008,接收对象,extraction
1009,14,依据,extraction
1010,1011,规定内容,extraction
48,1012,包括,extraction
84,72,是,extraction
88,1013,来自,extraction
1014,1015,是,extraction
1014,1016,下放至,extraction
