id,name,node_type
79,"""环境执法处罚：环境信息未公开""",Unknown
80,"事项,VOCs治理设施未正常运行",Unknown
81,"VOCs治理设施未正常运行的,类型",Unknown
82,"VOCs治理设施未正常运行的,权力类型",Unknown
83,"VOCs治理设施未正常运行的,行驶主体",Unknown
84,"VOCs治理设施未正常运行的,依据",Unknown
85,"VOCs治理设施未正常运行的,承办机构",Unknown
86,"""环境执法处罚：土壤污染未修复""",Unknown
87,"""县生态环境局""",Unknown
88,"""《中华人民共和国大气污染防治法》""",Unknown
89,"""环境应急中心""",Unknown
90,"""《畜禽规模养殖污染防治条例》""",Unknown
91,"""市生态环境局""",Unknown
92,"""环境执法处罚""",Unknown
93,"""拒绝环境执法检查""",Unknown
94,"""应急管理局""",Unknown
95,生态破坏未恢复,Unknown
96,"""生态环境部""",Unknown
97,噪声污染超标,Unknown
98,扬尘污染防治不到位,Unknown
99,"VOCs治理设施未正常运行的,执行方",Unknown
100,"VOCs治理设施未正常运行的,处理方",Unknown
101,"VOCs治理设施未正常运行的,法律依据",Unknown
102,环评手续不全擅自开工,Unknown
103,中华人民共和国大气污染防治法,Unknown
104,"VOCs治理设施未正常运行,的类型",Unknown
105,"VOCs治理设施未正常运行,的执行者",Unknown
106,"VOCs治理设施未正常运行,的法律基础",Unknown
107,"VOCs治理设施未正常运行,的行驶主体",Unknown
108,"VOCs治理设施未正常运行,的承办机构",Unknown
109,"VOCs治理设施未正常运行,的法律依据",Unknown
110,未按规定安装污染物排放自动监测设备,Unknown
111,建设项目未批先建,Unknown
112,"""环境执法处罚：生态破坏未恢复""",Unknown
113,"""环境监测站""",Unknown
114,"""环境执法处罚：危险化学品泄漏""",Unknown
115,"""《建设项目环境保护管理条例》""",Unknown
116,中华人民共和国环境保护法,Unknown
117,"VOCs治理设施未正常运行的,行使主体",Unknown
118,"应急管理局的,依据",Unknown
119,"VOCs治理设施未正常运行的,实施依据",Unknown
120,"""环境应急预案未备案""",Unknown
121,水土流失治理不力,Unknown
122,环境噪声污染防治法,Unknown
123,"""污染防治设施未正常运行""",Unknown
124,"""《排污许可管理条例》""",Unknown
125,"""环评手续不全擅自开工""",Unknown
126,危险废物未按规定贮存,Unknown
127,"VOCs治理设施未正常运行的,类型,行政处罚",Unknown
128,"VOCs治理设施未正常运行的,执行方,水利局",Unknown
129,"VOCs治理设施未正常运行的,处理方,水利局",Unknown
130,"VOCs治理设施未正常运行的,法律依据,《中华人民共和国环境噪声污染防治法》",Unknown
131,"""林业局""",Unknown
132,"""水土流失治理不力""",Unknown
133,"""《危险废物经营许可证管理办法》""",Unknown
134,"""环境执法处罚：未取得排污许可证排污""",Unknown
135,"""辐射安全管理不规范""",Unknown
136,"""水利局""",Unknown
137,中华人民共和国土壤污染防治法,Unknown
138,"""环境执法处罚：环评手续不全擅自开工""",Unknown
139,"""环境执法处罚：危险废物未按规定贮存""",Unknown
140,"""未取得排污许可证排污""",Unknown
141,中华人民共和国固体废物污染环境防治法,Unknown
