id,name,node_type
63,超标排放脏水,Unknown
64,生态环境综合执法支队,Unknown
65,环境执法,Unknown
66,危险废物未按规定贮存,Unknown
67,环评手续不全擅自开工,Unknown
68,"""偷排偷放不干净物""",Unknown
69,"""区生态环境分局""",Unknown
70,"""已撤销的部门""",Unknown
71,"""《中华人民共和国环境噪声污染防治法》""",Unknown
72,VOCs治理设施未正常运行,Unknown
73,《排污许可管理条例》,Unknown
74,生态破坏未恢复,Unknown
75,未按规定安装污染物排放自动监测设备,Unknown
76,公共服务,Unknown
77,中华人民共和国环境噪声污染防治法,Unknown
78,污染防治设施未正常运行,Unknown
79,违法占用湿地,Unknown
80,中华人民共和国水污染防治法,Unknown
81,统计局,Unknown
82,未按规定安装污染物丢弃自动监测设备,Unknown
83,"""镇环保所""",Unknown
84,"""《危险废物经营许可证管理办法》""",Unknown
85,"""扬尘污染防治不到位""",Unknown
86,"""《中华人民共和国大气污染防治法》""",Unknown
87,偷排偷放污染物,Unknown
88,建设项目未批先建,Unknown
89,具体信息,Unknown
90,未成立的办公室,Unknown
91,噪声污染超标,Unknown
92,物品,Unknown
93,扬尘污染防治不到位,Unknown
94,"""生态环境部""",Unknown
95,"""《中华人民共和国固体废物污染环境防治法》""",Unknown
96,"""环境执法处罚""",Unknown
97,"""污染防治设施未正常运行""",Unknown
98,"""环境监测站""",Unknown
99,"""环境执法处罚：环评手续不全擅自开工""",Unknown
100,"""固体废物乱堆乱放""",Unknown
101,"""信息公开""",Unknown
102,"""《中华人民共和国水污染防治法》""",Unknown
103,商务部,Unknown
104,已撤销的部门,Unknown
105,区生态环境分局,Unknown
106,"""省生态环境厅""",Unknown
107,"""应急管理局""",Unknown
108,"""《建设项目环境保护管理条例》""",Unknown
109,偷排偷放脏乱物,Unknown
110,颜色,Unknown
111,"""恶臭污染扰民""",Unknown
112,"""《中华人民共和国环境影响评价法》""",Unknown
113,"""拒绝环境执法检查""",Unknown
114,镇环保所,Unknown
115,"""环境应急中心""",Unknown
116,"""市生态环境局""",Unknown
117,"""某不存在的机构""",Unknown
118,固体废物乱堆乱放,Unknown
119,"""建设项目未批先建""",Unknown
120,"""行政许可""",Unknown
121,"""《中华人民共和国土壤污染防治法》""",Unknown
122,环境影响评价法,Unknown
123,"""环境监察支队""",Unknown
124,"""环境执法处罚：土壤污染未修复""",Unknown
125,"""自然资源局""",Unknown
126,任何实体,Unknown
127,"""环境执法处罚：生态破坏未恢复""",Unknown
128,信息公开,Unknown
129,行政许可,Unknown
130,环境噪声污染防治法,Unknown
131,"""《中华人民共和国环境保护法》""",Unknown
132,土壤污染未修复,Unknown
133,"事项,VOCs治理设施未正常运行",Unknown
134,"VOCs治理设施未正常运行的,类型",Unknown
135,"VOCs治理设施未正常运行的,执行方",Unknown
136,"VOCs治理设施未正常运行的,依据",Unknown
137,土壤脏乱未修复,Unknown
138,工信部,Unknown
139,"""有毒防治设施未正常运行""",Unknown
140,"""县生态环境局""",Unknown
141,"VOCs治理设施未正常运行的,处理方",Unknown
142,"""水土流失打扫不力""",Unknown
143,"""偷排偷放污染物""",Unknown
144,"""工信部""",Unknown
145,"""林业局""",Unknown
146,超标排放臭水,Unknown
147,"""未按规定安装污染物排放自动监测设备""",Unknown
148,"""未取得排污许可证排污""",Unknown
149,"""统计局""",Unknown
150,"""恶臭脏乱扰民""",Unknown
151,超标扔掉废水,Unknown
152,"""环评手续不全擅自开工""",Unknown
153,"""环境执法处罚：环境信息未公开""",Unknown
154,偷排偷放不干净物,Unknown
155,"""《畜禽规模养殖污染防治条例》""",Unknown
156,"VOCs治理设施未正常运行的,主体",Unknown
157,"VOCs治理设施未正常运行的,承办方",Unknown
158,"""水土流失治理不力""",Unknown
159,未按规定安装有毒物排放自动瞧瞧设备,Unknown
160,"""公共服务""",Unknown
161,噪声不干净超标,Unknown
162,"""环境执法处罚：污染防治设施未正常运行""",Unknown
163,"""畜禽粪污直排入河""",Unknown
164,VOCs治理设施未正常运行的服务,Unknown
165,VOCs治理设施未正常运行的法律依据,Unknown
166,VOCs治理设施未正常运行的行驶主体,Unknown
167,VOCs治理设施未正常运行的承办机构,Unknown
168,"""超标倒出废水""",Unknown
169,"""发改委""",Unknown
170,"""环境执法处罚：环境应急预案未备案""",Unknown
171,"""环境信息未公开""",Unknown
172,县生态环境个体户,Unknown
173,"VOCs治理设施未正常运行的,省生态环境厅",Unknown
174,"VOCs治理设施未正常运行的,《建设项目环境保护管理条例》",Unknown
175,"""土壤不干净未修复""",Unknown
176,扬尘脏乱防治不到位,Unknown
177,行政强制,Unknown
178,中华人民共和国固体废物污染环境防治法,Unknown
179,脏乱防治设施未正常运行,Unknown
180,"""水土流失清理不力""",Unknown
181,因此不输出,Unknown
182,"""行政强制""",Unknown
183,地点,Unknown
184,超标排放坏水,Unknown
185,环境监测管理办法,Unknown
186,"""辐射安全管理不规范""",Unknown
187,土壤不干净未修复,Unknown
188,"""环境应急预案未备案""",Unknown
189,"""扬尘脏乱防治不到位""",Unknown
