id,name,node_type
170,向单位或者个人摊派或者变相摊派的,Unknown
171,妨碍公共秩序、企业生产经营或者居民生活的,Unknown
172,与不具有公开募捐资格的组织或者个人合作，违反《中华人民共和国慈善法》第二十六条规定的,Unknown
173,通过互联网开展公开募捐，违反《中华人民共和国慈善法》第二十七条规定的,Unknown
174,为应对重大突发事件开展公开募捐，不及时分配、使用募得款物,Unknown
175,不具有公开募捐资格的组织或者个人擅自开展公开募捐的处罚,Unknown
176,西安市民政局,Unknown
177,社会组织管理局,Unknown
178,市贸促会,Unknown
179,签发ATA单证册,Unknown
180,《中华人民共和国海关暂时进出境货物管理办法》,Unknown
181,《西安市机构编制委员会关于印发中国国际贸易促进委员会西安市分会主要职责内设机构和人员编制规定的通知》,Unknown
182,中国国际贸易促进委员会,Unknown
183,ATA单证册,Unknown
184,所签发单证册的中文电子文本,Unknown
185,确认ATA单证册的真伪,Unknown
186,承担相关税费、罚款,Unknown
187,法律事务部,Unknown
188,暂准进口货物海关单证册(ATA,Unknown
189,中国国际贸易促进委员会西安市分会,Unknown
190,冒领,Unknown
191,隐匿,Unknown
192,毁弃,Unknown
193,私自开拆,Unknown
194,非法检查,Unknown
195,第四十八条,Unknown
196,水利工程项目法人,Unknown
197,水利水电施工企业,Unknown
198,水利工程管理单位,Unknown
199,农村水电站,Unknown
200,建设与运行管理处,Unknown
201,《西安市散装水泥管理条例》,Unknown
202,2021年,Unknown
203,建设单位或者施工单位,Unknown
204,使用袋装水泥,Unknown
205,住房建设行政主管部门,Unknown
206,罚款金额,Unknown
207,一万元以上五万元以下,Unknown
208,一般污染水源行为的代履行,Unknown
209,行政强制,Unknown
210,《西安市城市饮用水源污染防治管理条例》,Unknown
211,禁止行为,Unknown
212,城市饮用水地下水源二级保护区内,Unknown
213,城市饮用水地表水源准保护区内,Unknown
214,责令停止违法行为,Unknown
215,环境保护行政管理部门,Unknown
216,限期采取治理措施,Unknown
217,消除污染,Unknown
218,处二万元以上二十万元以下罚款,Unknown
219,指定有治理能力的单位代为治理,Unknown
220,所需费用,Unknown
221,违法者承担,Unknown
222,排水户,Unknown
223,污水排入排水管网许可证,Unknown
224,已撤销的部门,Unknown
225,旅行社委派的导游人员和领队人员,Unknown
226,国家规定的导游证或者不具备领队条件,Unknown
227,旅游行政管理部门,Unknown
228,旅行社,Unknown
229,"旅行社,处以罚款",Unknown
230,罚款,Unknown
231,2万元以上10万元以下,Unknown
232,西安市文化市场综合执法支队,Unknown
233,市级,Unknown
234,《旅行社条例》,Unknown
235,2009年2月国务院令第550号,Unknown
236,2020年11月国务院令第732号,Unknown
237,西安市互联网信息办公室,Unknown
238,网络综合协调管理和执法督查处,Unknown
239,中华人民共和国数据安全法,Unknown
240,有关主管部门,Unknown
241,违反本法第三十六条规定的组织或个人,Unknown
242,十万元以上一百万元以下罚款,Unknown
243,一万元以上十万元以下罚款,Unknown
244,直接负责的主管人员和其他直接责任人员,Unknown
245,五万元以上五十万元以下罚款,Unknown
246,中华人民共和国主管机关,Unknown
247,有关法律和中华人民共和国缔结或者参加的国际条约、协定,Unknown
248,平等互惠原则,Unknown
249,境内的组织、个人,Unknown
250,向外国司法或者执法机构提供存储于中华人民共和国境内的数据,Unknown
251,综合执法支队,Unknown
252,《特种设备安全监察条例》,Unknown
253,特种设备检验检测机构和检验检测人员,Unknown
254,特种设备安全监督管理部门,Unknown
255,取得法律职业资格人员档案的管理,Unknown
256,其他权力类型,Unknown
257,西安市司法局,Unknown
258,律师工作处,Unknown
259,《法律职业资格管理办法》,Unknown
260,司法部公布,Unknown
261,2021年1月1日起施行,Unknown
262,对定点医药机构使用医疗保障基金（医疗救助基金）行为的监督检查,Unknown
263,行政检查,Unknown
264,西安市医疗保障局,Unknown
265,西安市医疗保障局法规与监督处,Unknown
266,《医疗保障基金使用监督管理条例》,Unknown
267,国务院医疗保障行政部门,Unknown
268,全国的医疗保障基金使用监督管理工作,Unknown
269,国务院其他有关部门,Unknown
270,有关的医疗保障基金使用监督管理工作,Unknown
271,县级以上地方人民政府医疗保障行政部门,Unknown
272,本行政区域的医疗保障基金使用监督管理工作,Unknown
273,县级以上地方人民政府其他有关部门,Unknown
274,未经批准擅自取水,Unknown
275,未依照批准的取水许可规定条件取水行为的行政处罚,Unknown
276,水政水资源管理处,Unknown
277,执法监督处,Unknown
278,矿山,Unknown
279,不按照开采设计,Unknown
280,矿山企业,Unknown
281,资源破坏损失,Unknown
282,地质矿产主管部门,Unknown
283,限期改正,Unknown
284,相当于矿石损失50％以下的罚款,Unknown
285,停产整顿,Unknown
286,采矿许可证,Unknown
287,已注销企业,Unknown
288,矿产资源保护监督管理处,Unknown
289,矿产资源监督管理暂行办法,Unknown
290,《矿产资源监督管理暂行办法》,Unknown
291,矿山的开拓,Unknown
292,开采设计,Unknown
293,矿山的采,Unknown
294,矿山的采矿工程,Unknown
295,第十三条,Unknown
296,第十四条,Unknown
297,第十七条,Unknown
298,第十九条,Unknown
299,第二十一条,Unknown
300,《网络交易监督管理办法》,Unknown
301,国家市场监督管理总局令第37号,Unknown
302,2021.05.01,Unknown
303,《中华人民共和国电子商务法》,Unknown
304,第七十七条,Unknown
305,网络交易经营者,Unknown
306,第十八条第一款,Unknown
307,显著方式提醒消费者注意,Unknown
308,不得将搭售商品或者服务的任何选项设定为消费者默认同意,Unknown
309,不得将消费者以往交易中选择的选项在后续独立交易中设定为消费者默认选择,Unknown
310,提供搜索结果,Unknown
311,搭售商品、服务,Unknown
312,市场监督管理部门,Unknown
313,没收违法所得,Unknown
314,可以并处五万元以上二十万元以下的罚款,Unknown
315,"情节严重的,并处二十万元以上五十万元以下的罚款",Unknown
316,《中华人民共和国认证认可条例》,Unknown
317,境外认证机构,Unknown
318,取缔,Unknown
319,经登记设立的境外认证机构代表机构,Unknown
320,撤销批准文件,Unknown
321,人民防空工程,Unknown
322,兼顾人民防空需要的地下工程,Unknown
323,西安市国防动员办公室,Unknown
324,某不存在的机构,Unknown
325,陕西省实施〈中华人民共和国人民防空法办法〉,Unknown
326,人民防空主管部门,Unknown
327,防空地下室的质量监督和竣工验收,Unknown
328,人民防空工程的档案,Unknown
329,人民防空主管部门备案,Unknown
330,人民防空工程竣工验收,Unknown
331,备案制度,Unknown
332,人民防空工程建设单位,Unknown
333,将工程竣工验收报告和接受委托的工程质量监督机构及有关部门出具的认可文件报人民防空主管部门备案,Unknown
334,客运经营者,Unknown
335,不具备安全生产条件,Unknown
336,客运站经营者,Unknown
337,交通运输主管部门,Unknown
338,相应许可,Unknown
339,放射性物品道路运输企业或者单位,Unknown
340,许可要求的有关安全条件,Unknown
341,停产停业整顿,Unknown
342,相关许可证件,Unknown
343,西安市交通运输局,Unknown
344,西安市交通运输综合执法支队,Unknown
345,道路旅客运输及客运站管理规定,Unknown
346,第一百条,Unknown
347,放射性物品道路运输管理规定,Unknown
348,第四十三条,Unknown
349,中华人民共和国安全生产法,Unknown
350,规定,Unknown
351,消防设施维护保养检测机构,Unknown
352,本规定,Unknown
353,国家标准,Unknown
354,行业标准,Unknown
355,处一万元以上三万元以下罚款,Unknown
356,处五千元以下罚款,Unknown
357,消防技术服务信息,Unknown
358,经其维修、保养的消防设施所在建筑的醒目位置,Unknown
359,灭火器上,Unknown
360,公开募捐方案备案,Unknown
361,慈善事业促进处,Unknown
362,《中华人民共和国慈善法》,Unknown
363,募捐方案,Unknown
364,募捐目的,Unknown
365,起止时间和地域,Unknown
366,活动负责人姓名和办公地址,Unknown
367,接受捐赠方式,Unknown
368,银行账户,Unknown
369,受益人,Unknown
370,募得款物用途,Unknown
371,募捐成本,Unknown
372,剩余财产的处理,Unknown
373,慈善组织登记的民政部门备案,Unknown
374,黄河干流,Unknown
375,重要支流,Unknown
376,水政水资源管理处（执法监督处）,Unknown
377,《中华人民共和国黄河保护法》第一百一十一条,Unknown
378,《陕西省价格条例》,Unknown
379,第五十七条,Unknown
380,行业组织,Unknown
381,第十七条第二款第三项,Unknown
382,水利工程质量检测人员,Unknown
383,质量检测活动,Unknown
384,1千元以下罚款,Unknown
385,检测数据,Unknown
386,伪造数据,Unknown
387,法律,Unknown
388,法规,Unknown
389,强制性标准,Unknown
390,《水利工程质量检测管理规定》,Unknown
391,水利部,Unknown
392,2019年,Unknown
393,《工贸企业重大事故隐患判定标准》,Unknown
394,会议室,Unknown
395,重大事故隐患,Unknown
396,活动室,Unknown
397,休息室,Unknown
398,操作室,Unknown
399,交接班室,Unknown
400,更衣室,Unknown
401,澡堂,Unknown
402,熔融金属吊运跨的地坪区域,Unknown
403,人员聚集场所,Unknown
404,对污染物扔掉方式或者扔掉去向不符合排污许可证规定的行政处罚,Unknown
405,《排污许可管理条例》,Unknown
406,国务院令第736号公布,Unknown
407,2021年施行,Unknown
408,生态环境主管部门责令改正,Unknown
409,2万元以上20万元以下,Unknown
410,拒不改正,Unknown
411,责令停产整治,Unknown
412,对渔业的监督检查,Unknown
413,西安市农业农村局,Unknown
414,市乡村振兴局,Unknown
415,市农业综合执法支队,Unknown
416,渔业船舶船员证书核发,Unknown
417,无,Unknown
418,西安市农业农村局（市乡村振兴局）,Unknown
419,渔业渔政处,Unknown
420,违反治安管理行为人接受调查的传唤、强制传唤,Unknown
421,各业务部门,Unknown
422,销售者,Unknown
423,食用农产品进货查验记录制度,Unknown
424,进货凭证,Unknown
425,采购,Unknown
426,相关证明文件,Unknown
427,销售,Unknown
428,食用农产品销售企业,Unknown
429,食用农产品销售记录制度,Unknown
430,对网络交易平台经营者对平台内经营者在平台内的交易、交易价格以及与其他经营者的交易等进行不合理限制或者附加不合理条件，干涉平台内经营者的自主经营的行政处罚,Unknown
431,市场主体登记备案事项,Unknown
432,监督检查,Unknown
433,公示信息情况,Unknown
434,市场秩序监管处,Unknown
435,信用监管处,Unknown
436,中华人民共和国市场主体登记管理条例实施细则,Unknown
437,登记机关,Unknown
438,检查对象,Unknown
439,执法检查人员,Unknown
440,市场主体的登记备案事项,Unknown
441,抽查,Unknown
442,市场主体的公示信息情况,Unknown
443,抽查检查结果,Unknown
444,国家企业信用信息公示系统,Unknown
445,会计师事务所,Unknown
446,审计,Unknown
447,税务师事务所,Unknown
448,验资,Unknown
449,律师事务所,Unknown
450,咨询,Unknown
451,其他政府部门,Unknown
452,检查结果,Unknown
453,专业机构,Unknown
454,核查结果,Unknown
455,专业结论,Unknown
456,对选育林木良种成绩显著的单位或者个人的奖励,Unknown
457,行政奖励,Unknown
458,审批县政府决定,Unknown
459,某村委会,Unknown
460,《中华人民共和国道路交通安全法》,Unknown
461,吊销机动车驾驶证,Unknown
462,拘留,Unknown
463,宾馆、洗浴、美容美发等经营场所,Unknown
464,《陕西省艾滋病防治条例》,Unknown
465,2017年13月,Unknown
466,《陕西省艾滋病防治条例》第六十三条,Unknown
467,经营场所的经营者,Unknown
468,第三十六条,Unknown
469,旅游合同约定,Unknown
470,旅游者合法权益受到损害,Unknown
471,必要的补救措施行为,Unknown
472,列入目录的产品,Unknown
473,擅自出厂,Unknown
474,擅自销售,Unknown
475,擅自进口,Unknown
476,在其他经营活动中使用,Unknown
477,中华人民共和国认证认可条例,Unknown
478,处5万元以上20万元以下的罚款,Unknown
479,《中华人民共和国测绘法》,Unknown
480,2017年,Unknown
481,未取得测绘执业资格擅自从事测绘活动,Unknown
482,没收违法所得和测绘成果,Unknown
483,对其所在单位可以处违法所得二倍以下的罚款,Unknown
484,没收测绘工具,Unknown
485,"造成损失的,依法承担赔偿责任",Unknown
486,颁发测绘资质证书的部门,Unknown
487,降低测绘资质等级,Unknown
488,暂扣测绘资质证书,Unknown
489,吊销测绘资质证书,Unknown
490,县级以上人民政府测绘地理信息主管部门,Unknown
491,其他行政处罚,Unknown
492,化工和危险化学品企业,Unknown
493,可燃和有毒有害气体泄漏的场所,Unknown
494,检测报警装置,Unknown
495,爆炸危险场所,Unknown
496,防爆电气设备,Unknown
497,未成立的办公室,Unknown
498,承办机构职责,Unknown
499,国家安全监管总局,Unknown
500,通知,Unknown
501,化工和危险化学品类,Unknown
502,直接负责的主管人员,Unknown
503,直接责任人员,Unknown
504,安全生产法,Unknown
505,生产经营单位,Unknown
506,对在托幼机构卫生保健工作中做出显著成绩的单位和个人的表彰奖励,Unknown
507,妇幼健康处,Unknown
508,《托儿所幼儿园卫生保健管理办法》,Unknown
509,被抽样产品,Unknown
510,严重质量问题,Unknown
511,被抽样生产者,Unknown
512,拒绝或者不配合依法进行的监督抽查,Unknown
513,认定复查合格而恢复生产、销售同一产品,Unknown
514,样品,Unknown
515,县级市场监督管理部门,Unknown
516,被抽样生产者、销售者,Unknown
517,三万元以下罚款,Unknown
518,涉嫌构成犯罪的被抽样生产者、销售者,Unknown
519,对互联网上网服务营业场所经营单位制作、下载、复制、查阅、发布、传播或者以其他方式使用违法信息的处罚,Unknown
520,网络安全保卫支队,Unknown
521,查封,Unknown
522,扣押,Unknown
523,违法生产,Unknown
524,违法经营,Unknown
525,违法使用,Unknown
526,工具,Unknown
527,设备,Unknown
528,原材料,Unknown
529,场所,Unknown
530,《农药管理条例》,Unknown
531,应急管理部门,Unknown
532,其他负有安全生产监督管理职责的部门,Unknown
533,主管的负有安全生产监督管理职责的部门,Unknown
534,负有安全生产监督管理职责的部门,Unknown
535,县级以上人民政府,Unknown
536,公安机关,Unknown
537,"治安管理处罚的规定决定,行政处罚",Unknown
538,医疗机构,Unknown
539,重大医疗纠纷事件应急处置预案,Unknown
540,混乱,Unknown
541,医患沟通机制,Unknown
542,投诉并反馈患者,Unknown
543,当地公安机关报告,Unknown
544,违背或者夸大事实、渲染事件处理过程的信息,Unknown
545,县级以上地方卫生健康主管部门,Unknown
546,限期整改,Unknown
547,警告,Unknown
548,一万元以下罚款,Unknown
549,一万元以上三万元以下罚款,Unknown
550,处分,Unknown
551,权力,Unknown
552,医政医管处,Unknown
553,医疗机构投诉管理办法第四十四条,Unknown
554,《中华人民共和国网络安全法》,Unknown
555,网络运营者,Unknown
556,第六十九条,Unknown
557,一万元至十万元以下罚款,Unknown
558,西安市农业农村局(市乡村振兴局),Unknown
559,种质资源,Unknown
560,私自采集或者采伐国家重点保护的天然种质资源,Unknown
561,《中华人民共和国种子法》,Unknown
562,县级以上人民政府农业农村、林业草原主管部门,Unknown
563,违法行为,Unknown
564,违法所得,Unknown
565,五千元以上五万元以下,Unknown
566,依法承担赔偿责任,Unknown
567,任何单位和个人,Unknown
568,采集或者采伐国家重点保护的天然种质资源,Unknown
569,国务院或者省、自治区、直辖市人民政府的农业农村、林业草原主管部门,Unknown
570,因科研等特殊情况需要采集或者采伐,Unknown
571,《烟花爆竹安全管理条例》,Unknown
572,西安市公安局治安管理局,Unknown
573,《西安市城市污水处理和再生水利用条例》第三十七条,Unknown
574,禁止擅自占压、拆卸、移动再生水利用设施,Unknown
575,禁止擅自接入再生水管网,Unknown
576,禁止向再生水管网排放污水、有毒有害物质,Unknown
577,禁止在污水处理和再生水利用设施的保护范围内挖坑取土、爆破、打桩、埋设线杆、植树、倾倒垃圾、堆物,Unknown
578,其他损害城市污水处理和再生水利用设施的行为,Unknown
579,第四十六条,Unknown
580,水行政管理部门或城市污水处理行政管理部门,Unknown
581,责令其消除危害,Unknown
582,赔偿损失,Unknown
583,"构成犯罪的,由司法机关依法追究刑事责任",Unknown
584,经批准在河道管理范围内采砂的单位或个人,Unknown
585,西安市河道采砂管理办法,Unknown
586,水行政管理部门,Unknown
587,新建,Unknown
588,改建,Unknown
589,扩建,Unknown
590,燃气热力管理处,Unknown
591,《陕西省燃气管理条例》,Unknown
592,燃气专项规划,Unknown
593,所在地燃气行政主管部门核准,Unknown
594,相关审批手续,Unknown
595,拒绝或者妨碍接受经济普查机构、经济普查人员依法进行的调查,Unknown
596,提供虚假或者不完整的经济普查资料,Unknown
597,未按时提供与经济普查有关的资料，经催报后仍未提供,Unknown
598,西安市统计局,Unknown
599,《全国经济普查条例》,Unknown
600,经济普查对象,Unknown
601,企业事业单位或者其他组织,Unknown
602,个体经营户,Unknown
603,化妆品生产经营者,Unknown
604,不得从事化妆品生产经营活动的人员,Unknown
605,化妆品检验机构,Unknown
606,不得从事化妆品检验工作的人员,Unknown
607,负责药品监督管理的部门,Unknown
608,《化妆品监督管理条例》,Unknown
609,2021年1月1日,Unknown
610,城市公园内举办展览、文体表演等活动审批,Unknown
611,园林绿化处,Unknown
612,《陕西省城市公共空间管理条例》,Unknown
613,乘车人,Unknown
614,通行规定,Unknown
615,对乘车人违反通行规定的处罚,Unknown
616,西安市道路交通安全条例,Unknown
617,非机动车驾驶人,Unknown
618,本条例第三十八条,Unknown
619,行人,Unknown
620,本条例第三十九条,Unknown
621,本条例第四十条,Unknown
622,给予警告,Unknown
623,二十元以上五十元以下罚款,Unknown
624,隐瞒真实情况或者提供虚假材料申请广告审查的,Unknown
625,不予受理或者不予批准,Unknown
626,予以警告,Unknown
627,一年内不受理该申请人的广告审查申请,Unknown
628,以欺骗、贿赂等不正当手段取得广告审查批准的,Unknown
629,予以撤销,Unknown
630,处十万元以上二十万元以下的罚款,Unknown
631,三年内不受理该申请人的广告审查申请,Unknown
632,中华人民共和国广告法,Unknown
633,"实施依据,行政处罚",Unknown
634,用人单位,Unknown
635,医疗卫生机构,Unknown
636,职业病,Unknown
637,疑似职业病,Unknown
638,职业健康处,Unknown
639,维修资金,Unknown
640,未缴纳维修资金,Unknown
641,房屋交付买受人,Unknown
642,对生产、经营未经备案的第一类医疗器械、未经备案从事第一类医疗器械生产、经营第二类医疗器械，应当备案但未备案、已经备案的资料不符合要求的行政处罚,Unknown
643,行政教育,Unknown
644,《中华人民共和国水污染防治法》,Unknown
645,由县级以上人民政府环境保护主管部门责令改正,Unknown
646,处二万元以上二十万元以下的罚款,Unknown
647,对大型活动发生安全事故不处置,Unknown
648,大型群众性活动组织者举办过程中发生公共安全事故不报的处罚,Unknown
649,《大型群众性活动安全管理条例》,Unknown
650,公共安全事故,Unknown
651,安全责任人不立即启动应急救援预案,Unknown
652,安全责任人不立即向公安机关报告,Unknown
653,安全责任人和其他直接责任人员,Unknown
654,《工贸企业重大事故隐患判定标准》（应急管理部令第10号公布）,Unknown
655,铝镁等金属粉尘,Unknown
656,粉尘爆炸危险,Unknown
657,木质粉尘,Unknown
658,干式除尘系统,Unknown
659,锁气卸灰装置,Unknown
660,行为,Unknown
661,安全设备的安装、使用、检测、改造和报废,Unknown
662,国家标准或者行业标准,Unknown
663,医疗废物集中处置单位,Unknown
664,卫生行政主管部门,Unknown
665,执行职务,Unknown
666,环境保护行政主管部门,Unknown
667,县级以上地方人民政府卫生行政主管部门,Unknown
668,原发证部门,Unknown
669,执业许可证件,Unknown
670,原发证的卫生行政主管部门,Unknown
671,医疗卫生机构的执业许可证件,Unknown
672,构成违反治安管理行为的,Unknown
673,《条例》第五十条,Unknown
674,《使用有毒物品作业场所劳动保护条例》,Unknown
675,国务院令第352号,Unknown
676,《国务院关于取消和调整一批罚款事项的决定》,Unknown
677,国发〔2023〕20号,Unknown
678,职业病防治法,Unknown
679,可能产生职业中毒危害的建设项目,Unknown
680,职业卫生防护设施,Unknown
681,主体工程同时设计,Unknown
682,主体工程同时施工,Unknown
683,主体工程同时投入生产和使用,Unknown
684,建设项目,Unknown
685,未进行职业中毒危害控制效果评价,Unknown
686,卫生行政部门,Unknown
687,主管人员,Unknown
688,疾病预防控制处,Unknown
689,县级以上卫生行政部门,Unknown
690,执业证书,Unknown
691,主要领导,Unknown
692,行政处分,Unknown
693,直接责任人,Unknown
694,司法机关,Unknown
695,刑事责任,Unknown
696,《突发公共卫生事件与传染病疫情监测信息报告管理办法》,Unknown
697,中小学学科类培训机构,Unknown
698,各类外语培训机构,Unknown
699,西安市教育局,Unknown
700,擅自拆封、使用被公安机关消防机构查封场所、部位,Unknown
701,第六十四条,Unknown
702,"指使或者强令他人违反消防安全规定,冒险作业",Unknown
703,过失引起火灾,Unknown
704,"在火灾发生后阻拦报警,或者负有报告职责的人员不及时报警",Unknown
705,"扰乱火灾现场秩序,或者拒不执行火灾现场指挥员指挥,影响灭火救援",Unknown
706,故意破坏或者伪造火灾现场,Unknown
707,擅自拆封或者使用被公安机关消防机构查封的场所、部位,Unknown
708,县级以上地方人民政府农业农村主管部门,Unknown
709,动物疫病强制免疫计划,Unknown
710,饲养动物的单位和个人履行强制免疫义务的情况,Unknown
711,《中华人民共和国动物防疫法》(2021年1月修订),Unknown
712,医疗机构篡改、伪造、隐匿、毁灭病历资料,Unknown
713,《医疗纠纷预防和处理条例》,Unknown
714,国务院令第701号,Unknown
715,降低岗位等级或者撤职,Unknown
716,开除,Unknown
717,有关医务人员,Unknown
718,暂停6个月以上1年以下执业活动,Unknown
719,吊销执业证书,Unknown
720,构成犯罪的,Unknown
721,依法追究刑事责任,Unknown
722,《注册房地产估价师管理办法》,Unknown
723,建设部令151号,Unknown
724,住建部令第32号,Unknown
