id,name,node_type,issue_type,start_id,end_id,relation_type,source,triple_hash
,,,冗余三元组,10.0,17.0,是,extraction,c7102690ac966413a98f75b4d04fa7e046bb4371f0a301031ca94815189be69a
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,22.0,3.0,实施依据,extraction,ca133cc656d0779ab1bea3f5803972ddd0a36ffc1d6a00b5583c5db847cbf87d
,,,冗余三元组,1.0,44.0,涉及事项,extraction,9febe61d84384a0bd39ef18a03f6b252043387570a0559eb4e54728831c121fb
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,34.0,3.0,行驶主体,extraction,f634d11942d46e98995cc33e50605d5f6f449832d264b6f1d629afac446f71a2
,,,冗余三元组,34.0,3.0,承办机构,extraction,6980dcd9b7ea138429b949b8a66a655d6d0151c5b7cd99311766df57a0bf3808
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,11.0,12.0,是,extraction,4bb51718453a67d9015b846c6a68662b97572c0a9269a7df9df55bbbce96ae63
,,,冗余三元组,1.0,2.0,涉及事项,extraction,45a6b5e9b7acaaf964d4ba55ee382735953a50be79b9c5a63cfd56f3bfaa98e9
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,21.0,是,extraction,f39de3a5fd31238b91a5e7225dcde3c2bff00e242c7efe2fd6204cbe5c395d8f
,,,冗余三元组,10.0,21.0,是,extraction,554e37125945137f77c3c20f2906efdfed695a7644bef7fd19fb9fb9b1d5654f
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,21.0,是,extraction,f39de3a5fd31238b91a5e7225dcde3c2bff00e242c7efe2fd6204cbe5c395d8f
,,,冗余三元组,10.0,21.0,是,extraction,554e37125945137f77c3c20f2906efdfed695a7644bef7fd19fb9fb9b1d5654f
,,,冗余三元组,1.0,2.0,涉及事项,extraction,45a6b5e9b7acaaf964d4ba55ee382735953a50be79b9c5a63cfd56f3bfaa98e9
,,,冗余三元组,26.0,26.0,行使主体,extraction,04fbd0bbe0617ed7ae91b6caa91276c6834c192b505ccf28ac363def99bed07b
,,,冗余三元组,26.0,26.0,承办机构,extraction,d7899ca4a917b7bd0b5f028669b44c75af96e0b053a38f7f05924f08c4877835
,,,冗余三元组,1.0,44.0,涉及事项,extraction,9febe61d84384a0bd39ef18a03f6b252043387570a0559eb4e54728831c121fb
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,21.0,3.0,行驶主体,extraction,5221c14a71ad2cbd478c72d4fb01a258de5739c0d53b07b10b33235f0ccf0131
,,,冗余三元组,21.0,3.0,承办机构,extraction,54a1e09d59745e993fbfeabfad938a77442db5025346fed4cee432a2326f68c6
,,,冗余三元组,1.0,43.0,涉及事项,extraction,a7b5ee74e68bb85f5f24c639a9b52ea3cedeca76a82165e86ba936a2e7bf6166
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,30.0,1.0,行驶主体,extraction,840c57aa0035da8989fc748bb259825f81c24eefa99fb0592cd2e7e5e92fccd8
,,,冗余三元组,30.0,1.0,承办机构,extraction,5010b517f9e43056ab72c843b6637bcf8578acbae7a1095d87bb913479fbd1af
,,,冗余三元组,1.0,32.0,依据,extraction,43b3bff883b5db5f73a47559300009a6385d0b425b72fde8bb414a4525d6a64c
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,21.0,是,extraction,f39de3a5fd31238b91a5e7225dcde3c2bff00e242c7efe2fd6204cbe5c395d8f
,,,冗余三元组,10.0,21.0,是,extraction,554e37125945137f77c3c20f2906efdfed695a7644bef7fd19fb9fb9b1d5654f
,,,冗余三元组,11.0,5.0,是,extraction,9241a626ee0cd96f0bac6cb4374e8596db0716f93a0ebd523f4e067f661950eb
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,21.0,3.0,行驶主体,extraction,5221c14a71ad2cbd478c72d4fb01a258de5739c0d53b07b10b33235f0ccf0131
,,,冗余三元组,21.0,3.0,承办机构,extraction,54a1e09d59745e993fbfeabfad938a77442db5025346fed4cee432a2326f68c6
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,1.0,36.0,涉及事项,extraction,8f5ef8181607d60e4eccd5ec612a1b947845c41af6a5aa6f33629298f46d39a8
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,26.0,3.0,行驶主体,extraction,53a6aecb0cb919674eb601d3ca9bfb3e1cd8021d0c2b4edaea1103f12ff5d1fa
,,,冗余三元组,26.0,3.0,承办机构,extraction,09f29ebed328eaaeac44ee7d9b0d8d8b248964f2da25bc454213eb1f6ed1c65b
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,21.0,是,extraction,f39de3a5fd31238b91a5e7225dcde3c2bff00e242c7efe2fd6204cbe5c395d8f
,,,冗余三元组,10.0,21.0,是,extraction,554e37125945137f77c3c20f2906efdfed695a7644bef7fd19fb9fb9b1d5654f
,,,冗余三元组,11.0,22.0,是,extraction,1b323bba6189dbc5ba530bc51581df70b5958e3d716f1672b185da2f26ccf3f8
,,,冗余三元组,15.0,1.0,是,extraction,62629f4d862258d6fd2b2a2e698df1c57ce0c64cd6e5b52dc9b24bde03aed89f
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,1.0,16.0,涉及事项,extraction,b456323ab23a42df4d01d462e359a063d62593ce7edab4952c4ee3275a68b72f
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,21.0,3.0,行驶主体,extraction,5221c14a71ad2cbd478c72d4fb01a258de5739c0d53b07b10b33235f0ccf0131
,,,冗余三元组,21.0,3.0,承办机构,extraction,54a1e09d59745e993fbfeabfad938a77442db5025346fed4cee432a2326f68c6
,,,冗余三元组,46.0,3.0,实施依据,extraction,172e2e585c48d2304c3be919110a308f393d79b0001a05f4bba8d43272a11c37
,,,冗余三元组,7.0,3.0,类型,extraction,7718330a4213cd11764d353f4b6c7dea6b6053b9baad874426b21c0a84305bf8
,,,冗余三元组,7.0,3.0,类型,extraction,7718330a4213cd11764d353f4b6c7dea6b6053b9baad874426b21c0a84305bf8
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,15.0,1.0,是,extraction,62629f4d862258d6fd2b2a2e698df1c57ce0c64cd6e5b52dc9b24bde03aed89f
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,17.0,是,extraction,d577c241133d4e07ae16959d35b61c972c5ca5612a1edd9614e08288dc7a6129
,,,冗余三元组,10.0,17.0,是,extraction,c7102690ac966413a98f75b4d04fa7e046bb4371f0a301031ca94815189be69a
,,,冗余三元组,11.0,18.0,是,extraction,0f9199756b7fe4be0190ca7cbad95165d7696ff8dbe9d1224e10b3dffe18e179
,,,冗余三元组,15.0,1.0,是,extraction,62629f4d862258d6fd2b2a2e698df1c57ce0c64cd6e5b52dc9b24bde03aed89f
,,,冗余三元组,1.0,20.0,包含,extraction,e942b202cdfb5a984b28376d692195c34cbdc628ed291bce29ad4ba5620872b1
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,17.0,是,extraction,d577c241133d4e07ae16959d35b61c972c5ca5612a1edd9614e08288dc7a6129
,,,冗余三元组,10.0,17.0,是,extraction,c7102690ac966413a98f75b4d04fa7e046bb4371f0a301031ca94815189be69a
,,,冗余三元组,11.0,18.0,是,extraction,0f9199756b7fe4be0190ca7cbad95165d7696ff8dbe9d1224e10b3dffe18e179
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,17.0,是,extraction,d577c241133d4e07ae16959d35b61c972c5ca5612a1edd9614e08288dc7a6129
,,,冗余三元组,10.0,17.0,是,extraction,c7102690ac966413a98f75b4d04fa7e046bb4371f0a301031ca94815189be69a
,,,冗余三元组,15.0,1.0,是,extraction,62629f4d862258d6fd2b2a2e698df1c57ce0c64cd6e5b52dc9b24bde03aed89f
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,17.0,是,extraction,d577c241133d4e07ae16959d35b61c972c5ca5612a1edd9614e08288dc7a6129
,,,冗余三元组,10.0,17.0,是,extraction,c7102690ac966413a98f75b4d04fa7e046bb4371f0a301031ca94815189be69a
,,,冗余三元组,11.0,37.0,是,extraction,6d1895fe4d7867c6df3e86858a55d71dbed7226bf6f9a558bc7b6b571e53a6df
,,,冗余三元组,1.0,23.0,涉及行为,extraction,354672477828c6544aa5b5b1a21dabdf35643bfe762019a9885fd8e4e0d84253
,,,冗余三元组,7.0,3.0,类型,extraction,7718330a4213cd11764d353f4b6c7dea6b6053b9baad874426b21c0a84305bf8
,,,冗余三元组,1.0,42.0,涉及内容,extraction,b53c7504e6a2c6659ae9a86718432659732b1cd949082a5c56d287eb4a6f6f28
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,39.0,1.0,行驶主体,extraction,58349ca1a21f1094978588864fedae8adec81a7c03ea563fbfeffaed7133b06c
,,,冗余三元组,39.0,1.0,承办机构,extraction,ee48d725f66cbd5f17ead459accb4080550bffd41fbd31002fb6f81f55461ab1
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,11.0,12.0,是,extraction,4bb51718453a67d9015b846c6a68662b97572c0a9269a7df9df55bbbce96ae63
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,30.0,1.0,行驶主体,extraction,840c57aa0035da8989fc748bb259825f81c24eefa99fb0592cd2e7e5e92fccd8
,,,冗余三元组,30.0,1.0,承办机构,extraction,5010b517f9e43056ab72c843b6637bcf8578acbae7a1095d87bb913479fbd1af
,,,冗余三元组,46.0,1.0,实施依据,extraction,4621fe5ccea7290c83beb7972910a3778e25ffa9fefdb9af3c78c147c8a71269
,,,冗余三元组,1.0,28.0,涉及事项,extraction,560be2f414c89761f44840d3f52e507d90c06d4f0586d63ae8dd7eb595eca49b
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,30.0,1.0,行驶主体,extraction,840c57aa0035da8989fc748bb259825f81c24eefa99fb0592cd2e7e5e92fccd8
,,,冗余三元组,30.0,1.0,承办机构,extraction,5010b517f9e43056ab72c843b6637bcf8578acbae7a1095d87bb913479fbd1af
,,,冗余三元组,1.0,42.0,基于,extraction,a4e2c854b158683c5d3495a0c2d56fd46f5e78ebd0b4df60b23ded7c379fbbe2
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,11.0,37.0,是,extraction,6d1895fe4d7867c6df3e86858a55d71dbed7226bf6f9a558bc7b6b571e53a6df
,,,冗余三元组,1.0,51.0,涉及事项,extraction,ba3edc1c5b76f3abaeab7264fb854edf0304e8706f51d46ef4581cf4263010f8
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,1.0,45.0,涉及,extraction,599085aa31abe5075252b02f829e93d81f2698ac36bc6369fc4fce031c3872ad
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,11.0,22.0,是,extraction,1b323bba6189dbc5ba530bc51581df70b5958e3d716f1672b185da2f26ccf3f8
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,26.0,1.0,行驶主体,extraction,c02b72a8d8a1775ff7e7978594abd6b5422b51c7c4fffd7eac711ff69bf88a97
,,,冗余三元组,26.0,1.0,承办机构,extraction,69ebaebdf045cea8cb77aa5e448d960f3c2e8a6fbe335676bbabaa00d3c918e5
,,,冗余三元组,22.0,1.0,实施依据,extraction,e9bebbcc307570b0c637a8d3575c1bd271b8f2478be39ab7bf6f6facadb958b0
,,,冗余三元组,1.0,51.0,涉及事项,extraction,ba3edc1c5b76f3abaeab7264fb854edf0304e8706f51d46ef4581cf4263010f8
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,3.0,32.0,实施依据,extraction,c75d00a36dd157d1ca9c983b4e66e37f2ea15eeb7b59101af2f14888912e9193
,,,冗余三元组,1.0,53.0,涉及,extraction,0bb0abee6c0d283921dd78ab78a967a91d6b9518a9f59114cf245993d16b4751
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,30.0,是,extraction,baee87970a83ea9dad4b504e1bdfb14f60c220706d4498480160181463e57840
,,,冗余三元组,10.0,30.0,是,extraction,a2ae4a6a270d3e1d0fdd1cda19f8bd00b066564c29cec3093e9f8a95e96242f6
,,,冗余三元组,11.0,24.0,是,extraction,08bda2cadd4dc13081ef892aabb52f26b2f86306a976d56367c031efea71e824
,,,冗余三元组,39.0,1.0,行驶主体,extraction,58349ca1a21f1094978588864fedae8adec81a7c03ea563fbfeffaed7133b06c
,,,冗余三元组,39.0,1.0,承办机构,extraction,ee48d725f66cbd5f17ead459accb4080550bffd41fbd31002fb6f81f55461ab1
,,,冗余三元组,1.0,23.0,涉及行为,extraction,354672477828c6544aa5b5b1a21dabdf35643bfe762019a9885fd8e4e0d84253
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,4.0,3.0,行驶主体,extraction,65bd830d3a69c947ab33e8bccf4d7c9239947243f009a12164fa2b3d4defa4e5
,,,冗余三元组,4.0,3.0,承办机构,extraction,552f0352c4383de1ccdd6574c3a3cf1febf987d93f20f8b4d8f312f665277ccd
,,,冗余三元组,3.0,24.0,实施依据,extraction,6f26bf2ce11bbd79743e0e42cdde9bfeefbc24d833c6a26d3e65079548b3bf93
,,,冗余三元组,1.0,56.0,基于,extraction,a40614d8e3a7f349932c43f2cd2073b67b79dfe00fb60cf3a2dfda94e474a89e
,,,冗余三元组,11.0,37.0,来自,extraction,ab82315c22a2063511b4f04f5a22b660f2caaecd1f713355de6a147d476a8794
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,11.0,32.0,是,extraction,e16ff163cfb1889a20293c5560651160aac8f7f6abe7482bde117020c64be774
,,,冗余三元组,1.0,20.0,包含,extraction,e942b202cdfb5a984b28376d692195c34cbdc628ed291bce29ad4ba5620872b1
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,11.0,5.0,是,extraction,9241a626ee0cd96f0bac6cb4374e8596db0716f93a0ebd523f4e067f661950eb
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,21.0,是,extraction,f39de3a5fd31238b91a5e7225dcde3c2bff00e242c7efe2fd6204cbe5c395d8f
,,,冗余三元组,10.0,21.0,是,extraction,554e37125945137f77c3c20f2906efdfed695a7644bef7fd19fb9fb9b1d5654f
,,,冗余三元组,11.0,35.0,是,extraction,e354f1fd5b27511710c92338a794ef09138dd8dbcfedfaa5e43cc3fd3f4af21e
,,,冗余三元组,1.0,29.0,涉及,extraction,2549e195fd9403c169c51de0cb5d190e77cd858180628ec4ee3b241bbf106f15
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,17.0,是,extraction,d577c241133d4e07ae16959d35b61c972c5ca5612a1edd9614e08288dc7a6129
,,,冗余三元组,10.0,17.0,是,extraction,c7102690ac966413a98f75b4d04fa7e046bb4371f0a301031ca94815189be69a
,,,冗余三元组,11.0,18.0,是,extraction,0f9199756b7fe4be0190ca7cbad95165d7696ff8dbe9d1224e10b3dffe18e179
,,,冗余三元组,1.0,31.0,涉及事项,extraction,f3220bd517fb70fe72f0f354fdf1fe08442b21b32cae58b726ef2340a0149292
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,34.0,1.0,行驶主体,extraction,e1ec993f949a74dace88c5a1f855d54667319d44bf77ac508a06275fdebb8815
,,,冗余三元组,34.0,1.0,承办机构,extraction,6c0859f6f28bbf0efe51ba23f4423fb378dec19662f5f74aa93d4820cc28b043
,,,冗余三元组,15.0,1.0,是,extraction,62629f4d862258d6fd2b2a2e698df1c57ce0c64cd6e5b52dc9b24bde03aed89f
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,41.0,是,extraction,4ed7bad37dff619121fca090a07ea8d7a2fefd5aa65babad6a88e18999001516
,,,冗余三元组,10.0,41.0,是,extraction,6f83ced92a9691e5e14cc19bb1bc5463d86dfecb7bda23ec44eab17a27bf9ae5
,,,冗余三元组,11.0,50.0,是,extraction,cef55ae1d594d31ab5400eb70baf694311b456a166281207ef1f6db8dac4ab28
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,41.0,是,extraction,4ed7bad37dff619121fca090a07ea8d7a2fefd5aa65babad6a88e18999001516
,,,冗余三元组,10.0,41.0,是,extraction,6f83ced92a9691e5e14cc19bb1bc5463d86dfecb7bda23ec44eab17a27bf9ae5
,,,冗余三元组,11.0,27.0,是,extraction,7f7f12ca6562a5627998feae8e2a6667bbe3d3291d34e498e65ad39656d41b4e
,,,冗余三元组,1.0,42.0,涉及内容,extraction,b53c7504e6a2c6659ae9a86718432659732b1cd949082a5c56d287eb4a6f6f28
,,,冗余三元组,3.0,1.0,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
,,,冗余三元组,9.0,1.0,行驶主体,extraction,952a84d12b9bb0365a9906e324a01d47d90f383e237beef95c14e52c4dd8841a
,,,冗余三元组,9.0,1.0,承办机构,extraction,dbc1697609bcff198b91179bdd96f1b46bb6fe2d793e64dab441726a15bae80e
,,,冗余三元组,18.0,1.0,实施依据,extraction,d1361cb5bea6a5bae1f316ea4dc947f2bf509087c94e2dfc24831b36acff09a6
,,,冗余三元组,7.0,3.0,是,extraction,ac050eb0538be429cf8efb8a9b57320a00ba22fe7af275cf5406985140c6205b
,,,冗余三元组,8.0,41.0,是,extraction,4ed7bad37dff619121fca090a07ea8d7a2fefd5aa65babad6a88e18999001516
,,,冗余三元组,10.0,41.0,是,extraction,6f83ced92a9691e5e14cc19bb1bc5463d86dfecb7bda23ec44eab17a27bf9ae5
,,,冗余三元组,1.0,52.0,涉及问题,extraction,90af34399ad797a62bec9b3819dad9d64b8031065ff158d8a5f1015257e3e4dd
