id,name,node_type,issue_type,start_id,end_id,relation_type,source,triple_hash
,,,冗余三元组,37.0,38.0,是,extraction,5debfc46d6b40934c9da08e4cfeb20f47c9c250a248aa83cbad2fac07bc28f4e
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,1.0,50.0,涉及问题,extraction,d9aee7e532418f68a24d42b6c0f1cfa2f6d491734d66eb49042adf59fb9f4ecb
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,32.0,1.0,行驶主体,extraction,f3ae7eebff4e3460421e23abeef0b3052dd9a3dcfbd1f44a03d027eeb1801b4f
,,,冗余三元组,32.0,1.0,承办机构,extraction,931cafd24efaf97775db66b22a04ccc10ef5b34c9f1550f1c6e447e2887940db
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,24.0,是,extraction,5924698efd5688b8387f11fb3a902a4c8b1757d50799df6653f7f8b593f7bb9c
,,,冗余三元组,11.0,26.0,是,extraction,594ee48e2ef28d4283493b7dd95b58c8a78fd026434bf2ef09599eb13b81049f
,,,冗余三元组,1.0,31.0,涉及事项,extraction,f3220bd517fb70fe72f0f354fdf1fe08442b21b32cae58b726ef2340a0149292
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,1.0,50.0,涉及问题,extraction,d9aee7e532418f68a24d42b6c0f1cfa2f6d491734d66eb49042adf59fb9f4ecb
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,45.0,1.0,行驶主体,extraction,8eddef9e7cb0a9ef48bf1d9c5453eeaa783093eb2b61876f61f7d2b7a721e349
,,,冗余三元组,45.0,1.0,承办机构,extraction,9f49a4cd963acd1bb4cc403259dcc90b45180ce5f8f80434750ef8acda654983
,,,冗余三元组,1.0,42.0,基于,extraction,a4e2c854b158683c5d3495a0c2d56fd46f5e78ebd0b4df60b23ded7c379fbbe2
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,5.0,是,extraction,2ba53cf2a729e877b6f5a0c20e75c810989d499c8b6ba4b25874f2cf983362ec
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,16.0,是,extraction,a918c982f93fcff92ed89edb6dc9e992e5498bcbd343e75a57497f0321400988
,,,冗余三元组,10.0,16.0,是,extraction,746a2100773446996a077ea20c54ba9035e03b7b31f93fb59a8ae3cd5a9d17da
,,,冗余三元组,24.0,8.0,是,extraction,0c3ed9103fa05b1a95fc960839910234a9e6b0aefae46e76eb6da5fc9104587a
,,,冗余三元组,24.0,10.0,是,extraction,3d347f8c5f893c7be6332ad888acc73fbf39fe1690ed0335c0d21eb0c08da24a
,,,冗余三元组,1.0,50.0,涉及问题,extraction,d9aee7e532418f68a24d42b6c0f1cfa2f6d491734d66eb49042adf59fb9f4ecb
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,32.0,是,extraction,79c2a1c208558638ca5abb8e1df4996bbe4f4b8ce1f4077e6032cba30fd44e45
,,,冗余三元组,10.0,32.0,是,extraction,4da064cb343643cc890842dceaf67b09d17018b8caccfb9a66252b99aba7b2c2
,,,冗余三元组,11.0,22.0,是,extraction,1b323bba6189dbc5ba530bc51581df70b5958e3d716f1672b185da2f26ccf3f8
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,11.0,33.0,是,extraction,86e684c0f0ab092352cdfe7d8da05aa3e50e8ef796d48ce0861f329bddd98b42
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,1.0,42.0,包含,extraction,7b9ef832aee05a7033973a1d4073ad0fff49c6f684c144c1b53de1c7765d56dd
,,,冗余三元组,8.0,45.0,是,extraction,a021dc763489713e44feb30ec7e7c62bfaaf973fdca58ef22a79cc8fca2cf9c4
,,,冗余三元组,10.0,45.0,是,extraction,2d016bdf9bf15554b1ad6c86d08a7a8fb403f16c47bde3a5e828a87eca3b3c9e
,,,冗余三元组,11.0,22.0,是,extraction,1b323bba6189dbc5ba530bc51581df70b5958e3d716f1672b185da2f26ccf3f8
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,11.0,26.0,是,extraction,594ee48e2ef28d4283493b7dd95b58c8a78fd026434bf2ef09599eb13b81049f
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,32.0,1.0,行驶主体,extraction,f3ae7eebff4e3460421e23abeef0b3052dd9a3dcfbd1f44a03d027eeb1801b4f
,,,冗余三元组,32.0,1.0,承办机构,extraction,931cafd24efaf97775db66b22a04ccc10ef5b34c9f1550f1c6e447e2887940db
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,16.0,1.0,行驶主体,extraction,2388221cee7d1ae0ed5be74dbb33fa91b57a06cfae883cc5c2262bfb048b5c48
,,,冗余三元组,16.0,1.0,承办机构,extraction,7da0b9c5ea5b9311256b7bcb955ba7fe507e79fd9fe407e277e1c4de0e1d453e
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,11.0,33.0,是,extraction,86e684c0f0ab092352cdfe7d8da05aa3e50e8ef796d48ce0861f329bddd98b42
,,,冗余三元组,1.0,36.0,涉及领域,extraction,05647e8618dcbfae7417e237aa04231b181e1ce61d823f4fda9b32b6663cf4d2
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,47.0,4.0,行驶主体,extraction,0640f05ef77128c1441c26bfd803ecb1ceda5f3744841ac918a904eb75e5b430
,,,冗余三元组,47.0,4.0,承办机构,extraction,c03c7652d3bd035d9c422cde5be2c865200076b6a24cf178316bf3a7f11482fc
,,,冗余三元组,33.0,4.0,实施依据,extraction,598f4449a0faeef0d4168ba286bd7f788f37938fef50e0fea981468eacf6e878
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,1.0,62.0,包含,extraction,1ac13a5cea2f5974b13517a5bc6c7a50527b0477ed3a20f5355e1a1cc704ff9a
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,43.0,是,extraction,5f9fc4e6c17fac692ea14127fb905f8c6be6ac25c319cad5d4b1b0b2726541e1
,,,冗余三元组,11.0,26.0,是,extraction,594ee48e2ef28d4283493b7dd95b58c8a78fd026434bf2ef09599eb13b81049f
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,9.0,4.0,行驶主体,extraction,8b51ed11a0731094dcf617a38cdbb7ec00b30e823794283e67e82d7edd09a043
,,,冗余三元组,9.0,4.0,承办机构,extraction,a6e2ca82d3d2de505ea3d13de0bcfe4973cc90babf302d312c2ab3ff4948ff06
,,,冗余三元组,3.0,4.0,类型,extraction,4a8d183849056dd2df3cb998024802f1af71f6686b9548e80436e7d7127139f8
,,,冗余三元组,1.0,7.0,涉及事项,extraction,85180ae3904fb4dda3182acbf59b089f40c2fd247f916a351ff2a9030ab227d6
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,1.0,66.0,涉及内容,extraction,1df633d8df80469913eef582a04e08744f4c2e54d3d120d59af66e3c944e1b85
,,,冗余三元组,3.0,4.0,类型,extraction,4a8d183849056dd2df3cb998024802f1af71f6686b9548e80436e7d7127139f8
,,,冗余三元组,10.0,14.0,是,extraction,724fd5216be260a1ef5c764227bd7814bbb14163569e9c4d0854790e0b534a15
,,,冗余三元组,11.0,41.0,依据,extraction,089fdb9ded6e72a8ca99accaac44e10d8d09fcb1730a335ba5319df1b5770bb8
,,,冗余三元组,3.0,4.0,类型,extraction,4a8d183849056dd2df3cb998024802f1af71f6686b9548e80436e7d7127139f8
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,11.0,30.0,是,extraction,5a718b8ea79a649c60fa74166375f668d4abd9f5ab80a4084176c4bd48c96c81
,,,冗余三元组,29.0,1.0,行驶主体,extraction,3894e2807bd5d700cd8e59ee73eb9d47cb997d8bf04d89c2b3816a91f3f94483
,,,冗余三元组,29.0,1.0,承办机构,extraction,bd5db513e02b588bffbd25ee058495f5dafac2b9a07a6392fb0bac6645b72a35
,,,冗余三元组,1.0,20.0,依据,extraction,0f755d0d76fda2f2c4d51908ebb6634a3a8c6995c4ec999f3b8214be69e62a27
,,,冗余三元组,1.0,44.0,涉及事项,extraction,9febe61d84384a0bd39ef18a03f6b252043387570a0559eb4e54728831c121fb
,,,冗余三元组,29.0,1.0,行驶主体,extraction,3894e2807bd5d700cd8e59ee73eb9d47cb997d8bf04d89c2b3816a91f3f94483
,,,冗余三元组,29.0,1.0,承办机构,extraction,bd5db513e02b588bffbd25ee058495f5dafac2b9a07a6392fb0bac6645b72a35
,,,冗余三元组,1.0,52.0,涉及事项,extraction,60c44bc532430527e320f23ce8301d12a3341698a8f67afd3e5649f8789ec4a8
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,45.0,1.0,行驶主体,extraction,8eddef9e7cb0a9ef48bf1d9c5453eeaa783093eb2b61876f61f7d2b7a721e349
,,,冗余三元组,45.0,1.0,承办机构,extraction,9f49a4cd963acd1bb4cc403259dcc90b45180ce5f8f80434750ef8acda654983
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,29.0,是,extraction,361487daa4f72ef0bea966c2740ed8160c3514f17e0e71d25d21d78ebfd5b306
,,,冗余三元组,10.0,29.0,是,extraction,ed2e1eb7f64fc3c675b397bf987aa23d776a90888b11ff44f1ee8dc7e6f3fd7f
,,,冗余三元组,11.0,39.0,是,extraction,b07fccd0d92f620f3f01b65e8dcc4a7135558f4fd60464f2e612b30129e7c93c
,,,冗余三元组,1.0,25.0,包含行为,extraction,cc8167166722175a66fa9e0af1d12961554ae694f9ff991491f92ab8af677905
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,24.0,是,extraction,5924698efd5688b8387f11fb3a902a4c8b1757d50799df6653f7f8b593f7bb9c
,,,冗余三元组,10.0,24.0,是,extraction,7338ed710fc5d464c3e8e7713a2dde9e5d5bc405c2daee71f39d38c88c37c5dd
,,,冗余三元组,11.0,39.0,是,extraction,b07fccd0d92f620f3f01b65e8dcc4a7135558f4fd60464f2e612b30129e7c93c
,,,冗余三元组,8.0,45.0,是,extraction,a021dc763489713e44feb30ec7e7c62bfaaf973fdca58ef22a79cc8fca2cf9c4
,,,冗余三元组,10.0,45.0,是,extraction,2d016bdf9bf15554b1ad6c86d08a7a8fb403f16c47bde3a5e828a87eca3b3c9e
,,,冗余三元组,11.0,39.0,是,extraction,b07fccd0d92f620f3f01b65e8dcc4a7135558f4fd60464f2e612b30129e7c93c
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,10.0,24.0,是,extraction,7338ed710fc5d464c3e8e7713a2dde9e5d5bc405c2daee71f39d38c88c37c5dd
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,8.0,16.0,是,extraction,a918c982f93fcff92ed89edb6dc9e992e5498bcbd343e75a57497f0321400988
,,,冗余三元组,10.0,16.0,是,extraction,746a2100773446996a077ea20c54ba9035e03b7b31f93fb59a8ae3cd5a9d17da
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,16.0,是,extraction,a918c982f93fcff92ed89edb6dc9e992e5498bcbd343e75a57497f0321400988
,,,冗余三元组,10.0,16.0,是,extraction,746a2100773446996a077ea20c54ba9035e03b7b31f93fb59a8ae3cd5a9d17da
,,,冗余三元组,11.0,15.0,是,extraction,3d99bcc2d8a851d2517fe94c1a8b5a03b5cbd811bf3f796fc4f680702935c9c8
,,,冗余三元组,1.0,66.0,涉及内容,extraction,1df633d8df80469913eef582a04e08744f4c2e54d3d120d59af66e3c944e1b85
,,,冗余三元组,3.0,4.0,类型,extraction,4a8d183849056dd2df3cb998024802f1af71f6686b9548e80436e7d7127139f8
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,9.0,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
,,,冗余三元组,10.0,9.0,是,extraction,af1a9ecff071ed8f3be3a892c768d8887025fa5bd902d7808d64806d738d9e49
,,,冗余三元组,11.0,26.0,是,extraction,594ee48e2ef28d4283493b7dd95b58c8a78fd026434bf2ef09599eb13b81049f
,,,冗余三元组,1.0,53.0,包含,extraction,64a4053bf85b4229ca75172db19fa063634041281deff312e745aba0a3e284be
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,10.0,24.0,是,extraction,7338ed710fc5d464c3e8e7713a2dde9e5d5bc405c2daee71f39d38c88c37c5dd
,,,冗余三元组,11.0,26.0,是,extraction,594ee48e2ef28d4283493b7dd95b58c8a78fd026434bf2ef09599eb13b81049f
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,19.0,是,extraction,006b328d48dbd15d5a9997deacf5688dd0ac64bde696a0a8abd3e39f166e5081
,,,冗余三元组,10.0,19.0,是,extraction,27a0cebbbbbf719194bc882592ca52cb56fe00182beb07450e8e461717b2d932
,,,冗余三元组,11.0,41.0,是,extraction,bd47bd61949ec03ec689102a2ed8157cefc45bfa6195f0919c017603278e86c5
,,,冗余三元组,1.0,21.0,涉及事项,extraction,0a433d3a8a6d42707a6860cb7ccfba1dc2a30b36a2fa0923ae9369f78d45f2bd
,,,冗余三元组,32.0,32.0,行驶主体,extraction,c99cc95dd359700ee80016caf0fca8788cd0121ae97ca919c48e2c2d3a8a0139
,,,冗余三元组,32.0,32.0,承办机构,extraction,911adfffd05806263bf58b0d02a29a83b098803ea7bdf542e61063696f391749
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,16.0,是,extraction,a918c982f93fcff92ed89edb6dc9e992e5498bcbd343e75a57497f0321400988
,,,冗余三元组,15.0,1.0,实施依据,extraction,31db1316f622f9613bf5aedaa673ef1757ff5d0204842ad68fdb3064b9f7e0bb
,,,冗余三元组,33.0,11.0,是,extraction,97c609b8d30131cdf7e6009dca3fd7e394c6fb73783fe1aabbe32d85e9cfe5bc
,,,冗余三元组,1.0,23.0,涉及事项,extraction,888f4d96ceb27a16f6144a62b1e47fefe4fdb1a079dfee7c5d704fb359a4ee41
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,9.0,4.0,行驶主体,extraction,8b51ed11a0731094dcf617a38cdbb7ec00b30e823794283e67e82d7edd09a043
,,,冗余三元组,9.0,4.0,承办机构,extraction,a6e2ca82d3d2de505ea3d13de0bcfe4973cc90babf302d312c2ab3ff4948ff06
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,1.0,13.0,涉及,extraction,769ddcb238f36fe0f7ef8edbdd80b3af935f4889343b98fe6580fd1fc9809ad5
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,29.0,是,extraction,361487daa4f72ef0bea966c2740ed8160c3514f17e0e71d25d21d78ebfd5b306
,,,冗余三元组,10.0,51.0,是,extraction,664ae38f36c277c1f3150d9e71f653fa64edcbcc4cc28fe8a99fb2bd85a68b29
,,,冗余三元组,11.0,12.0,是,extraction,4bb51718453a67d9015b846c6a68662b97572c0a9269a7df9df55bbbce96ae63
,,,冗余三元组,1.0,23.0,涉及事项,extraction,888f4d96ceb27a16f6144a62b1e47fefe4fdb1a079dfee7c5d704fb359a4ee41
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,29.0,4.0,行驶主体,extraction,5d29277c63d8d69901b6bf520c1097a8d020d0c58cc6ab4bf6a7f699cef2c9e0
,,,冗余三元组,29.0,4.0,承办机构,extraction,b2dc61397fee41003aae1b3f25aff201e342ada1d04a0a5c5ca233e5028698f5
,,,冗余三元组,1.0,7.0,涉及事项,extraction,85180ae3904fb4dda3182acbf59b089f40c2fd247f916a351ff2a9030ab227d6
,,,冗余三元组,4.0,1.0,权力类型,extraction,06f1cb2317f43bcd0489624a54a5cda47739e2ccc801a931aacc75c90aebf3f1
,,,冗余三元组,32.0,1.0,行驶主体,extraction,f3ae7eebff4e3460421e23abeef0b3052dd9a3dcfbd1f44a03d027eeb1801b4f
,,,冗余三元组,32.0,1.0,承办机构,extraction,931cafd24efaf97775db66b22a04ccc10ef5b34c9f1550f1c6e447e2887940db
,,,冗余三元组,35.0,1.0,实施依据,extraction,c2160bc37901fdb446bacf457f42f5af556fdcd5b45c0e99b283102cca9bc468
,,,冗余三元组,29.0,29.0,承办机构,extraction,3bc0b3d88608b3cd656fa08f28992bc10c547819f4b6b0aee47e133be0952175
,,,冗余三元组,37.0,1.0,是,extraction,0425effba4b0b55802fd30d79c262c74bcbadda70455f082f2f7cfa9ed73078a
,,,冗余三元组,3.0,4.0,是,extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
,,,冗余三元组,8.0,5.0,是,extraction,2ba53cf2a729e877b6f5a0c20e75c810989d499c8b6ba4b25874f2cf983362ec
