start_id,end_id,relation_type,source,triple_hash
1,29,依据,extraction,7c876ea0542c8c0bbe2bd1071fb11a2281ab201ea6a5d96c9f866fe3fc0a1ecb
1,45,涉及事项,extraction,dd7fe96509b2c5c33db03e133555278b4cecbf544b6fac7dea1158a8470efe3a
1,6,涉及事项,extraction,63ed056176a358e5141eeb94299bb1cc5c1ba655d4c97bdb0e998157b41cd7a5
16,16,行驶主体,extraction,de3d3e85ffec1b1c16f445f7a5e7e204c5d5fb0d31f317bb122227719e728676
16,16,承办机构,extraction,dd3beedaf67b0e9e05574852bf1b9e7df5fccb39eb43ab3bef7f7645d192767e
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,22,是,extraction,5a0b03998ab865a9402789a91f83ce5e2c3e8b9dc624370864b73747e8ad330a
12,22,是,extraction,51b7578f6e3f4d6aa73a569f8dfc21fce38f169c0202a35f222c3aebbfe18ce9
13,14,是,extraction,bfbeedc7e6daf4f851060b875d14b5b7c1dab5b695356d4176fd018de0894ae2
9,3,类型,extraction,7b4fd279b61586115fa2987e2d0371238853c4f6f63e89d0b451e4237f492a37
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,41,是,extraction,6f83ced92a9691e5e14cc19bb1bc5463d86dfecb7bda23ec44eab17a27bf9ae5
12,41,是,extraction,a4b1a3ff2483dfe0fabc0a44c0aa6f73e99b87cf7ec502667cce0dc30a67f7b2
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
1,29,依据,extraction,7c876ea0542c8c0bbe2bd1071fb11a2281ab201ea6a5d96c9f866fe3fc0a1ecb
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
26,1,行驶主体,extraction,c02b72a8d8a1775ff7e7978594abd6b5422b51c7c4fffd7eac711ff69bf88a97
26,1,承办机构,extraction,69ebaebdf045cea8cb77aa5e448d960f3c2e8a6fbe335676bbabaa00d3c918e5
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
13,35,是,extraction,bdb6ae948fcb734a09a70e6199e73c6b4e1ee8988d36d946e8376162542ec754
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,22,是,extraction,5a0b03998ab865a9402789a91f83ce5e2c3e8b9dc624370864b73747e8ad330a
12,22,是,extraction,51b7578f6e3f4d6aa73a569f8dfc21fce38f169c0202a35f222c3aebbfe18ce9
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
22,3,行驶主体,extraction,63b889c6caaf61c3eefad202bc0e1a4344122b009d898e41612d2ce9411c9a90
22,3,承办机构,extraction,450ea2044227017296ffd8295e12ead624bac9ad5fb24c8dce7525315368e0fd
1,36,涉及事项,extraction,8f5ef8181607d60e4eccd5ec612a1b947845c41af6a5aa6f33629298f46d39a8
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
13,43,是,extraction,ade982e693329bd738b2be4fef11a25c3536423672e3d1c585cae98131a035d0
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
22,3,行驶主体,extraction,63b889c6caaf61c3eefad202bc0e1a4344122b009d898e41612d2ce9411c9a90
22,3,承办机构,extraction,450ea2044227017296ffd8295e12ead624bac9ad5fb24c8dce7525315368e0fd
1,51,涉及行为,extraction,4d50e735db0c7c921debcd5d22ac59a9a9275f523e4dfe60a64102e7ab70d731
1,48,涉及内容,extraction,c90c36bc34d7f04fedfc793b0376221c7073cfdcfd8648ced932e92d2e837f7a
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
1,42,涉及事项,extraction,6fa1fbc925e7b9f7909377c8fdb4e224f49dc4ac4ecc0317653a80654e14e7bc
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
22,3,行驶主体,extraction,63b889c6caaf61c3eefad202bc0e1a4344122b009d898e41612d2ce9411c9a90
22,3,承办机构,extraction,450ea2044227017296ffd8295e12ead624bac9ad5fb24c8dce7525315368e0fd
1,8,涉及内容,extraction,d02de960772b95844ead284f303c0cc0a431bb9e9d2e2a9acb00d12d4b09753a
9,3,类型,extraction,7b4fd279b61586115fa2987e2d0371238853c4f6f63e89d0b451e4237f492a37
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,25,是,extraction,ad542489db79b38432a47864e6f61070ea6042115797987a3bcdb2baca19bebf
12,25,是,extraction,dc4ae0749038f60cf9a543d11bdbb3655270d3f1168c53408b231865a3b78a64
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
1,52,涉及问题,extraction,90af34399ad797a62bec9b3819dad9d64b8031065ff158d8a5f1015257e3e4dd
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,41,是,extraction,6f83ced92a9691e5e14cc19bb1bc5463d86dfecb7bda23ec44eab17a27bf9ae5
12,41,是,extraction,a4b1a3ff2483dfe0fabc0a44c0aa6f73e99b87cf7ec502667cce0dc30a67f7b2
13,27,是,extraction,b6eab7714fb673bef9d283a76736709544e272990472859dc282d706a47931e5
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
1,21,包含,extraction,635d1027165abbabe82fa63c66c6183ad9893b0e011f20d0b6ad30d71c05ec2a
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,38,是,extraction,b756eb5995473eefcaf0d5b4fb891f9eb9190e7e7f446761eaff99790520dd98
12,38,是,extraction,76d05d01998cae971c559874b8df42b2445eeafc6d81c360c7aecdbaf38c3f00
13,35,是,extraction,bdb6ae948fcb734a09a70e6199e73c6b4e1ee8988d36d946e8376162542ec754
1,24,基于,extraction,a5276488a9604d9649d8bacd34b068a0005e4d755aa469a2a15794604500ae4d
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,25,为,extraction,14eb8cd0d77ed5391b9d37dc27fe68abd7670df3ba47dcd28eb6861f63d38e07
12,25,为,extraction,95495f064660a3f109251dafe2c267d79bb3d759704576cd0f4930aedae02db4
13,23,是,extraction,a809901cb1266f3034f5251cd5e201f3ce63e484f49bb7e202066cafcce8d4b1
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,38,是,extraction,b756eb5995473eefcaf0d5b4fb891f9eb9190e7e7f446761eaff99790520dd98
12,38,是,extraction,76d05d01998cae971c559874b8df42b2445eeafc6d81c360c7aecdbaf38c3f00
13,35,是,extraction,bdb6ae948fcb734a09a70e6199e73c6b4e1ee8988d36d946e8376162542ec754
9,3,类型,extraction,7b4fd279b61586115fa2987e2d0371238853c4f6f63e89d0b451e4237f492a37
10,11,是,extraction,44a8fa7ea54ec2e41111a4f5dc6a9811dee8aa3aa19fb306f9177dfc86a9aea9
12,11,是,extraction,54710bbec3ca077fe79c80e1e95ea28a843633289f5bc6efe6abea14f6118623
1,48,涉及内容,extraction,c90c36bc34d7f04fedfc793b0376221c7073cfdcfd8648ced932e92d2e837f7a
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
32,1,行驶主体,extraction,f3ae7eebff4e3460421e23abeef0b3052dd9a3dcfbd1f44a03d027eeb1801b4f
32,1,承办机构,extraction,931cafd24efaf97775db66b22a04ccc10ef5b34c9f1550f1c6e447e2887940db
1,19,涉及行为,extraction,7f240590f2a7da25c488c633d39a09a722fedca13693b57fc75c819db158f3af
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
41,1,行驶主体,extraction,3e203c1cd5240efde0e6a6d05bb4f8d4f3f80b46e735202ba3011d3e2801f0a1
41,1,承办机构,extraction,379f2c27a6c0b2eecca7d7b46b22ef51fefdad08ac0ee7abd453d5173a893b67
1,29,依据,extraction,7c876ea0542c8c0bbe2bd1071fb11a2281ab201ea6a5d96c9f866fe3fc0a1ecb
1,30,涉及,extraction,f791f6ad50cca9a9432e1d95b6ef54bd1b64b5eb692d18dc2f430e81dd5537c2
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,38,是,extraction,b756eb5995473eefcaf0d5b4fb891f9eb9190e7e7f446761eaff99790520dd98
12,38,是,extraction,76d05d01998cae971c559874b8df42b2445eeafc6d81c360c7aecdbaf38c3f00
13,50,是,extraction,c041f04873201647e0b342a86dacb602d31a2f7036dbbbcb8019ba08c7818ff2
1,28,涉及内容,extraction,ac3ee725f8a339f9fbd2a7028b68d899a9b8e5be581c35045e4b8bfb3dc079c3
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
11,1,行驶主体,extraction,50e598b1826c6a6e16cbb761d7126c8286dd306ea8aefdffee154cbb615a866b
11,1,承办机构,extraction,ecacee85e506b895bb6ef636499570c58825c04c2655e0f358383dd8770dbffa
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
41,1,行驶主体,extraction,3e203c1cd5240efde0e6a6d05bb4f8d4f3f80b46e735202ba3011d3e2801f0a1
41,1,承办机构,extraction,379f2c27a6c0b2eecca7d7b46b22ef51fefdad08ac0ee7abd453d5173a893b67
1,2,涉及事项,extraction,45a6b5e9b7acaaf964d4ba55ee382735953a50be79b9c5a63cfd56f3bfaa98e9
41,1,行驶主体,extraction,3e203c1cd5240efde0e6a6d05bb4f8d4f3f80b46e735202ba3011d3e2801f0a1
41,1,承办机构,extraction,379f2c27a6c0b2eecca7d7b46b22ef51fefdad08ac0ee7abd453d5173a893b67
49,1,实施依据,extraction,ff26d12b358cafe4c2fb87a18323c05e83a57fff577f25152d237a0d2a1a6669
1,24,基于,extraction,a5276488a9604d9649d8bacd34b068a0005e4d755aa469a2a15794604500ae4d
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,4,是,extraction,4253afef8f3fd90e1effb4068d33d5af9bf9795c98a41a591346af581d8c5b13
12,4,是,extraction,157789d187fc7ed7a6f770e4112d938e1669ffabeec33b64ab160620d61c286f
13,27,是,extraction,b6eab7714fb673bef9d283a76736709544e272990472859dc282d706a47931e5
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,26,是,extraction,89fbb5ae30c6220e41f165591e4df027877c140a72033fe0680e44206164aa17
12,26,是,extraction,a3817cab3fccbfd1b94576c85b68cfb0ff0511791fe7ada5dd7c10500502e531
13,43,是,extraction,ade982e693329bd738b2be4fef11a25c3536423672e3d1c585cae98131a035d0
1,52,涉及问题,extraction,90af34399ad797a62bec9b3819dad9d64b8031065ff158d8a5f1015257e3e4dd
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
11,3,行驶主体,extraction,252ebc8fde2836f7eae5a791df687860076241cf808bc99e0fd167f0ea262cd9
11,3,承办机构,extraction,e3339b884b62824a3b8679c646ddcca5b0bd6ecf6ec75f8d8629aa2e9b31a33c
3,7,实施依据,extraction,8b8b874d6aacfaea02e3258e572855dec0ac6da7c5aa16557312356c39613641
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,44,是,extraction,53854b14f84a4f7bcec4288babeeb93d9202a8f1247a14098e9a02982cc95640
12,44,是,extraction,de41cd62c11f82837c5925e3426f42630d0bc935f1a9e33489b933acda4b7831
13,29,是,extraction,ffa30b4f3216d3a8f56030cb4d33517361b4979ec19a58b4d3a546e9f0b38bdc
1,18,涉及事项,extraction,d1f95153d29e3bd086a2d6d173f9b426666e22d88ed57ce36c68eaf51b38b7e3
16,16,行驶主体,extraction,de3d3e85ffec1b1c16f445f7a5e7e204c5d5fb0d31f317bb122227719e728676
16,16,承办机构,extraction,dd3beedaf67b0e9e05574852bf1b9e7df5fccb39eb43ab3bef7f7645d192767e
1,46,涉及,extraction,b97b46d42fda49bf81ff3f4907773acec8566f08195d592b6e6bc1a7f3a94efc
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,11,是,extraction,44a8fa7ea54ec2e41111a4f5dc6a9811dee8aa3aa19fb306f9177dfc86a9aea9
12,11,是,extraction,54710bbec3ca077fe79c80e1e95ea28a843633289f5bc6efe6abea14f6118623
13,23,是,extraction,a809901cb1266f3034f5251cd5e201f3ce63e484f49bb7e202066cafcce8d4b1
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
38,10,是,extraction,353f87d2e9bef1aa7f353f594f5e93d101000fd95c7424d7dd6415c110489bf9
38,12,是,extraction,5c42b0031306e19d6f6592a1b111dcd011bb3991db3da0d26d8c22aac1b80b00
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,4,是,extraction,4253afef8f3fd90e1effb4068d33d5af9bf9795c98a41a591346af581d8c5b13
12,4,是,extraction,157789d187fc7ed7a6f770e4112d938e1669ffabeec33b64ab160620d61c286f
13,29,是,extraction,ffa30b4f3216d3a8f56030cb4d33517361b4979ec19a58b4d3a546e9f0b38bdc
1,24,基于,extraction,a5276488a9604d9649d8bacd34b068a0005e4d755aa469a2a15794604500ae4d
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
13,37,是,extraction,11ad231736d8e934254b836f208f0b302e4d9e38c23214e2036235899cb04fe6
1,19,涉及行为,extraction,7f240590f2a7da25c488c633d39a09a722fedca13693b57fc75c819db158f3af
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
4,3,行驶主体,extraction,65bd830d3a69c947ab33e8bccf4d7c9239947243f009a12164fa2b3d4defa4e5
4,3,承办机构,extraction,552f0352c4383de1ccdd6574c3a3cf1febf987d93f20f8b4d8f312f665277ccd
3,20,实施依据,extraction,904d9893c432b7f5610334c63d7c55767465e2c831a2b7963a6b4bed774952e6
1,18,涉及领域,extraction,bb9a6c5169497cb67071e7b38b89fd47ad0c56bc2fc613c8ae73303717a93cc9
32,1,行驶主体,extraction,f3ae7eebff4e3460421e23abeef0b3052dd9a3dcfbd1f44a03d027eeb1801b4f
32,1,承办机构,extraction,931cafd24efaf97775db66b22a04ccc10ef5b34c9f1550f1c6e447e2887940db
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,22,是,extraction,5a0b03998ab865a9402789a91f83ce5e2c3e8b9dc624370864b73747e8ad330a
12,22,是,extraction,51b7578f6e3f4d6aa73a569f8dfc21fce38f169c0202a35f222c3aebbfe18ce9
13,27,是,extraction,b6eab7714fb673bef9d283a76736709544e272990472859dc282d706a47931e5
1,45,涉及事项,extraction,dd7fe96509b2c5c33db03e133555278b4cecbf544b6fac7dea1158a8470efe3a
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,44,为,extraction,69112bdc2b4df8b11750d6f8d72b164b25e2c2af650527da381d1fef1854d09e
12,44,为,extraction,789557af73d2a9d31fa03e49ed15b2040e4d5acce57b1e0e7392f07dd6641f18
13,29,是,extraction,ffa30b4f3216d3a8f56030cb4d33517361b4979ec19a58b4d3a546e9f0b38bdc
1,6,涉及事项,extraction,63ed056176a358e5141eeb94299bb1cc5c1ba655d4c97bdb0e998157b41cd7a5
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
4,3,行驶主体,extraction,65bd830d3a69c947ab33e8bccf4d7c9239947243f009a12164fa2b3d4defa4e5
4,3,承办机构,extraction,552f0352c4383de1ccdd6574c3a3cf1febf987d93f20f8b4d8f312f665277ccd
35,3,实施依据,extraction,b624cc26441dfe817af4e1eb453814a9cb80441634853b422b6c75adb5478d0b
1,21,包含,extraction,635d1027165abbabe82fa63c66c6183ad9893b0e011f20d0b6ad30d71c05ec2a
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,11,是,extraction,44a8fa7ea54ec2e41111a4f5dc6a9811dee8aa3aa19fb306f9177dfc86a9aea9
12,11,是,extraction,54710bbec3ca077fe79c80e1e95ea28a843633289f5bc6efe6abea14f6118623
13,7,是,extraction,5173b273e53a3712e9a749ca6cf7b8e8d3b7641db772c202823ccb26f6087587
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,38,是,extraction,b756eb5995473eefcaf0d5b4fb891f9eb9190e7e7f446761eaff99790520dd98
12,38,是,extraction,76d05d01998cae971c559874b8df42b2445eeafc6d81c360c7aecdbaf38c3f00
13,35,是,extraction,bdb6ae948fcb734a09a70e6199e73c6b4e1ee8988d36d946e8376162542ec754
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,44,是,extraction,53854b14f84a4f7bcec4288babeeb93d9202a8f1247a14098e9a02982cc95640
12,44,是,extraction,de41cd62c11f82837c5925e3426f42630d0bc935f1a9e33489b933acda4b7831
13,50,是,extraction,c041f04873201647e0b342a86dacb602d31a2f7036dbbbcb8019ba08c7818ff2
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
26,1,行驶主体,extraction,c02b72a8d8a1775ff7e7978594abd6b5422b51c7c4fffd7eac711ff69bf88a97
26,1,承办机构,extraction,69ebaebdf045cea8cb77aa5e448d960f3c2e8a6fbe335676bbabaa00d3c918e5
1,55,涉及,extraction,d3dce47df0bc87d9fc69992a5dfb419dc64d4ec5f6b002937da586081885a914
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,38,是,extraction,b756eb5995473eefcaf0d5b4fb891f9eb9190e7e7f446761eaff99790520dd98
12,38,是,extraction,76d05d01998cae971c559874b8df42b2445eeafc6d81c360c7aecdbaf38c3f00
13,29,是,extraction,ffa30b4f3216d3a8f56030cb4d33517361b4979ec19a58b4d3a546e9f0b38bdc
1,52,涉及问题,extraction,90af34399ad797a62bec9b3819dad9d64b8031065ff158d8a5f1015257e3e4dd
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
22,3,行驶主体,extraction,63b889c6caaf61c3eefad202bc0e1a4344122b009d898e41612d2ce9411c9a90
22,3,承办机构,extraction,450ea2044227017296ffd8295e12ead624bac9ad5fb24c8dce7525315368e0fd
3,7,依据,extraction,2c7744cfc99769a6fc0986cf138e3ed4d77c32f88512b230684854b6658447e8
1,30,涉及,extraction,f791f6ad50cca9a9432e1d95b6ef54bd1b64b5eb692d18dc2f430e81dd5537c2
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
38,10,是,extraction,353f87d2e9bef1aa7f353f594f5e93d101000fd95c7424d7dd6415c110489bf9
38,12,是,extraction,5c42b0031306e19d6f6592a1b111dcd011bb3991db3da0d26d8c22aac1b80b00
13,50,是,extraction,c041f04873201647e0b342a86dacb602d31a2f7036dbbbcb8019ba08c7818ff2
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,44,是,extraction,53854b14f84a4f7bcec4288babeeb93d9202a8f1247a14098e9a02982cc95640
12,44,是,extraction,de41cd62c11f82837c5925e3426f42630d0bc935f1a9e33489b933acda4b7831
39,1,是,extraction,38e1d37380a7519608b7025690633256c2d7865eeeda60653fee8757d9e4afaf
1,51,涉及行为,extraction,4d50e735db0c7c921debcd5d22ac59a9a9275f523e4dfe60a64102e7ab70d731
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,44,是,extraction,53854b14f84a4f7bcec4288babeeb93d9202a8f1247a14098e9a02982cc95640
12,44,是,extraction,de41cd62c11f82837c5925e3426f42630d0bc935f1a9e33489b933acda4b7831
13,33,是,extraction,fc4553073462fe666aaa676d985116bc290a0c71f03fb633205f00b4fcf4ff71
1,48,涉及内容,extraction,c90c36bc34d7f04fedfc793b0376221c7073cfdcfd8648ced932e92d2e837f7a
3,1,权力类型,extraction,63bb5d4e71e6267d4835ef9479c9ff86b0b3ef916f5e6075b1750ed13e17cad3
11,1,行驶主体,extraction,50e598b1826c6a6e16cbb761d7126c8286dd306ea8aefdffee154cbb615a866b
11,1,承办机构,extraction,ecacee85e506b895bb6ef636499570c58825c04c2655e0f358383dd8770dbffa
1,34,包含,extraction,55e4afabf77afe2a5eab9a2e4e01194c0b9b6c241104b977092e714b9c92562f
9,3,是,extraction,0ec99e7cb6f44635fcabc5bf332037bea07b228f7b51753076ef1e8382984bc4
10,16,是,extraction,746a2100773446996a077ea20c54ba9035e03b7b31f93fb59a8ae3cd5a9d17da
12,16,是,extraction,02eb93de428eaa79f373e8be62591cfeadb588d7f8583ea3de7abacb8d43bb50
