start_id,end_id,relation_type,source,triple_hash
2,3,涉及,extraction,a8c99853766e62797c373fbfb26faaec9ed1ba56b38bcbf67202c7132ee8a9cd
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,59,是,extraction,44e3489c012f0d7c2020b56833631ccc43afaf85161206d2b260b214ead2a8f2
6,59,是,extraction,e06e682cfc348a551763e2a826ed68e0ec40d09151bb95ff348828ce7f7faf27
8,23,是,extraction,c11f30386212140298e9061c9c9a66ba79da895028da14225bc3e79b30a65ab2
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
20,2,行驶主体,extraction,23636394a0d9feb224e9320a4e37d834ea154a67eb67ce4ed5bfa6821a11c7e2
20,2,承办机构,extraction,81820489c02f995873e34fd160ad7d4ac50bfa77883bffbd6bca312d1717ddf4
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
40,2,行驶主体,extraction,1f85e6660d02ef6e6a6ad792db76a632ab91b1d106c37ac5902c47ef75f58070
40,2,承办机构,extraction,c7a8bb8a86a030bdd71e2d9d246b6fffc78cb7dcf744758579123b5ea05dc200
2,38,涉及,extraction,3ff858c142988ba0778d5a9cbc240bf5c792b791c16fc40100ecd377f0abf6e5
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,36,是,extraction,816014ff283311821d86d7295804d69aa67d30fadc621083c2d68c916b726dab
6,36,是,extraction,68377e6948000eee1f9c2ada86be42f50c2a77e0900f0ee0d8010b21cf32680a
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,7,是,extraction,397631dc78581e110280b0d108aff380dd180c8f73acb0585e45aede15cc7d20
6,7,是,extraction,02ba53c3c8f9aa3a94884c43bf0b1f75219cb2da2911aac8cb1a66068cbe4396
8,39,是,extraction,248fac734882e656613a921845e170a1d348ac8726ed29bc27e7f3a021cc4280
2,51,包含内容,extraction,364cc3d96e91c5964906484121d3ad684bfd76e6623cc10fc2d9a09d766a725d
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
8,61,是,extraction,0083388f557015a8519f43a9b398b37579e05dab389ffc5a4540a0db5af24bde
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
12,48,是,extraction,ceea7b11856353d601c9d74d8db867fe82f42a1dfff803617c6f2fcfd051eecf
6,30,是,extraction,9f5e5ea50779365c2f595391d495919f4bff81bc6f39eca9b317b23757667d98
8,27,是,extraction,2ad94bb03b3d09c5adf962b2077066a9e9722dd9b5f515089551b5b7e52bcad4
52,2,行驶主体,extraction,1f44ce25e359b95d6cbfd1845a48f8b1f779c4fffb3e7fbff2d59906cecfd65a
2,16,服务事项,extraction,5476664ea70a0d07ce579235c9f67bba023a35b733cc410e8ba2d94876cda2ff
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
56,2,行驶主体,extraction,9c49eba0199dd19b4a455690f6fad242e256acefae33b4865387c6668effa2b1
56,2,承办机构,extraction,ef4f4336ba1b153d3615bde774d008d0ba284c6ed2dc08ac69a4b9f07906fd6d
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
48,2,行驶主体,extraction,92a35a4e73fb6a610f941399f8215b0ef11a9a05712dd00402e23c88a2b75948
48,2,承办机构,extraction,977452ad1ec8c53e45e2166e80a338e0f4d71df4502a7b894b2f13dedff6ded0
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
29,2,行驶主体,extraction,27c1700908f05372c2d8c5027de52801966319d5997e38012318d475156e7dcf
29,2,承办机构,extraction,db7f65ca74e3e6014fab2eb2a566f128de9e3616b6116c1255d26260b1626fc1
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,29,是,extraction,87d041cb03aecea2b15e5097cefc9638ea9c275f8ef663bbacdec416f01365dd
6,29,是,extraction,89fd0c0add8f584147e45ce9ca9368ef3f22575ad0bb38561cd939f9bbe7be82
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,64,是,extraction,80ae496ab37f3106bb7e34aa5a1f7886f6c6f5aa315ce3a47e6a8d80ad70a5bf
6,64,是,extraction,95b0b149db905551ca7524027ee943bda1b7e0479b339e6524a0bca9bf14e8c9
8,37,是,extraction,af9f5f7ac361e1e960dde76c1984af2f9a864456bbd7a0ce88f7d79c3d2bd667
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
6,29,是,extraction,89fd0c0add8f584147e45ce9ca9368ef3f22575ad0bb38561cd939f9bbe7be82
8,9,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
2,55,涉及事项,extraction,0c6b9f20349b1ac273c9d1940bf26b49284710b79b7161498eba6fc8777ba8a8
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,32,是,extraction,9c4f6d970f0759ccf44ba88668fb20479c3f74345a7048810ee820b1947a78e1
6,32,是,extraction,4b2a696c78642ae6e97ffb1ecd78a3871018b52bf0bd58db36a301ad7c9a43b6
8,61,是,extraction,0083388f557015a8519f43a9b398b37579e05dab389ffc5a4540a0db5af24bde
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,48,是,extraction,ceea7b11856353d601c9d74d8db867fe82f42a1dfff803617c6f2fcfd051eecf
1,41,包括,extraction,ee1394a800f07d8331b9bf646933ccaacd401bffe877cf6d5822526a4348b5e3
42,43,涉及,extraction,fa1859f9156e250111a8a1767b0b186c8fc9793e9abf0457313b2beaeeba2c86
4,11,是,extraction,f4caef68046093b5f0415db9bc5b5f2bc04f4bc018749b9ef2b0c40e847b5e3b
6,70,是,extraction,2adf61262957848ebe6acd28bfa33e53773124fa505032f33f6700ecf02c4f69
4,11,是,extraction,f4caef68046093b5f0415db9bc5b5f2bc04f4bc018749b9ef2b0c40e847b5e3b
6,45,是,extraction,cc05ff7b852afdaaa1084c6b0333497f5a45ec4d4e4d0b94ab7ca552f1b36af8
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
2,38,涉及,extraction,3ff858c142988ba0778d5a9cbc240bf5c792b791c16fc40100ecd377f0abf6e5
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
8,9,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,48,是,extraction,ceea7b11856353d601c9d74d8db867fe82f42a1dfff803617c6f2fcfd051eecf
6,48,是,extraction,6232d7a79e6a94b1f8c78913f6ae0da8e6fe8c7904749571444d57927f644362
8,73,是,extraction,f8dd9b913999fc2e8d046d59f1839543a1bc4c776c5f902c95d162fa0feb7c9a
1,79,包括,extraction,401f44196cae6f0ed0752acddb054d4acfc30869c6446dba7642582228ebb988
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,7,是,extraction,397631dc78581e110280b0d108aff380dd180c8f73acb0585e45aede15cc7d20
6,7,是,extraction,02ba53c3c8f9aa3a94884c43bf0b1f75219cb2da2911aac8cb1a66068cbe4396
8,9,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
1,2,是,extraction,9e509dbd134abf42cf8dd6412d5cbf0f0690702b451540b2a8d8bcbfa9b3ca31
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
6,40,是,extraction,d6198e6029479e4b6b1f8dd49ffd3bdd3a0eb431d68f501d3668f25e479cc20f
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
8,73,是,extraction,f8dd9b913999fc2e8d046d59f1839543a1bc4c776c5f902c95d162fa0feb7c9a
2,5,权力类型,extraction,16fa1f8d64a1db3dd285df091e860fc7de4e6f38cd5cabdd879b136bc59dd73c
29,2,行驶主体,extraction,27c1700908f05372c2d8c5027de52801966319d5997e38012318d475156e7dcf
29,2,承办机构,extraction,db7f65ca74e3e6014fab2eb2a566f128de9e3616b6116c1255d26260b1626fc1
2,27,实施依据,extraction,e00fc2f9e680c29ae3d86b9c674b3f60b9377b93fdf210cb81568c820612e9a8
2,58,涉及问题,extraction,81800a7ff11fd67484124895537af70610fcb19260d24a56cfd03a3c679155ef
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,20,是,extraction,59be8e47c8f9c5e28c9372f6adae20bef2555703cee4f988810933b29c341ae0
6,20,是,extraction,4a481942cf3237b75e04656578a051e5f3d71ea67b4ef32d130c2f9eb81a3531
8,39,是,extraction,248fac734882e656613a921845e170a1d348ac8726ed29bc27e7f3a021cc4280
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,25,是,extraction,dc4ae0749038f60cf9a543d11bdbb3655270d3f1168c53408b231865a3b78a64
6,25,是,extraction,8db56fa9268baaa75cd1850b1d856cedd6a485e2fec3babe3fb254435b7e9b1b
8,39,是,extraction,248fac734882e656613a921845e170a1d348ac8726ed29bc27e7f3a021cc4280
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,36,是,extraction,816014ff283311821d86d7295804d69aa67d30fadc621083c2d68c916b726dab
6,36,是,extraction,68377e6948000eee1f9c2ada86be42f50c2a77e0900f0ee0d8010b21cf32680a
8,21,是,extraction,f39de3a5fd31238b91a5e7225dcde3c2bff00e242c7efe2fd6204cbe5c395d8f
2,33,服务事项,extraction,243adf37062d72c5d31ed6d589b2a3bc68fcb072eed56019a53c5c7437430fcb
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
2,31,实施依据,extraction,b0c0abad84ce343f5b5a10174aef417ffc67c875db315bf3e46909d6b5fb7670
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,25,是,extraction,dc4ae0749038f60cf9a543d11bdbb3655270d3f1168c53408b231865a3b78a64
6,25,是,extraction,8db56fa9268baaa75cd1850b1d856cedd6a485e2fec3babe3fb254435b7e9b1b
8,57,是,extraction,a9253eda2dafdbcc1de44cbca31a7176e2c55dcc8797f97b902e56da290f3ad3
2,5,权力类型,extraction,16fa1f8d64a1db3dd285df091e860fc7de4e6f38cd5cabdd879b136bc59dd73c
2,37,实施依据,extraction,b33ad3a0d3549270f4333826ecbd876822760c52cecf966ab4a04d2882f9b45d
2,3,服务事项,extraction,7e278c5c6480157d563fe6e6ca5554b760711516a8f10a71fec5d99bc5ea1ab3
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
40,2,行驶主体,extraction,1f85e6660d02ef6e6a6ad792db76a632ab91b1d106c37ac5902c47ef75f58070
40,2,承办机构,extraction,c7a8bb8a86a030bdd71e2d9d246b6fffc78cb7dcf744758579123b5ea05dc200
53,2,实施依据,extraction,be62a41ceb596245ec0698da66fb198093c042a19ff6f14a6b2b754adb915b10
2,3,服务事项,extraction,7e278c5c6480157d563fe6e6ca5554b760711516a8f10a71fec5d99bc5ea1ab3
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
17,2,行驶主体,extraction,66733aa7f64ad4059b6e1d6c5acb39fc59f573465deb19d943682ba618031b0a
17,2,承办机构,extraction,e92d6f0c84e9a81e61303336901c3ce53001f5ab5dd9a6ce4b1309ac3dd30c6f
1,2,是,extraction,9e509dbd134abf42cf8dd6412d5cbf0f0690702b451540b2a8d8bcbfa9b3ca31
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,7,是,extraction,397631dc78581e110280b0d108aff380dd180c8f73acb0585e45aede15cc7d20
6,7,是,extraction,02ba53c3c8f9aa3a94884c43bf0b1f75219cb2da2911aac8cb1a66068cbe4396
8,37,是,extraction,af9f5f7ac361e1e960dde76c1984af2f9a864456bbd7a0ce88f7d79c3d2bd667
2,60,服务事项,extraction,794cc72f41227eb6ca402299173dae8196dfff6d186288dbeb3b51914075ccd0
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
56,2,行驶主体,extraction,9c49eba0199dd19b4a455690f6fad242e256acefae33b4865387c6668effa2b1
56,2,承办机构,extraction,ef4f4336ba1b153d3615bde774d008d0ba284c6ed2dc08ac69a4b9f07906fd6d
2,49,实施依据,extraction,e917c116f1d4e7dc45e33d6c22b6ac546536f36413086e68415502c3f4bd14f1
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,40,是,extraction,bd9b685ba42df5457c4d069ece0445c408dfe61ec21629b83cb1168ad3a52abf
6,40,是,extraction,d6198e6029479e4b6b1f8dd49ffd3bdd3a0eb431d68f501d3668f25e479cc20f
8,9,是,extraction,34744a2cc14d3a7a3f5317cdb530e92b9bd201c7bd7571d5db06d6b1e91b6e7f
1,2,是,extraction,9e509dbd134abf42cf8dd6412d5cbf0f0690702b451540b2a8d8bcbfa9b3ca31
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,34,是,extraction,4c5786afbe8b3229fe7e53d1948d4a6afe37ffd7ef61028cbe3e5cdbcab132df
6,34,是,extraction,2ef086baf2bd4fec9ed24594258c660915bd9aeaebbfa094afc4638c09f3141d
8,50,是,extraction,e63f7a4d677159c7edb97de0c0cce82ef69caef71491e5e48683af86932b4635
1,10,包括,extraction,5ea728d61e991cd77aafb0e9bdf20b63d12e1e3fd442f1c2bb7929327b022944
4,11,是,extraction,f4caef68046093b5f0415db9bc5b5f2bc04f4bc018749b9ef2b0c40e847b5e3b
1,2,是,extraction,9e509dbd134abf42cf8dd6412d5cbf0f0690702b451540b2a8d8bcbfa9b3ca31
4,11,是,extraction,f4caef68046093b5f0415db9bc5b5f2bc04f4bc018749b9ef2b0c40e847b5e3b
4,11,是,extraction,f4caef68046093b5f0415db9bc5b5f2bc04f4bc018749b9ef2b0c40e847b5e3b
12,69,是,extraction,939ef8ebe68c796c8c10ac5cbfb7f65e3c1af93126b0f118eff40d457dda4293
8,84,是,extraction,02fcd55485360721242505f70a9f55c257f348423b2f6e9f28b8bb19e75e146c
2,24,服务事项,extraction,44eb0a0fb680a77296126d05fbf4c91531a96cd4cd4d4175f089041afd8cae53
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
17,2,行驶主体,extraction,66733aa7f64ad4059b6e1d6c5acb39fc59f573465deb19d943682ba618031b0a
17,2,承办机构,extraction,e92d6f0c84e9a81e61303336901c3ce53001f5ab5dd9a6ce4b1309ac3dd30c6f
12,98,是,extraction,4a3282439e8d0b79663f93801b8675f4f5dd06c7d60dea45ca293ce7db913204
2,3,服务事项,extraction,7e278c5c6480157d563fe6e6ca5554b760711516a8f10a71fec5d99bc5ea1ab3
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
7,2,行驶主体,extraction,31deb7094d895b61b6e387b1be0788ef7b0318f39c4c56ff1477ce01160ec1b7
7,2,承办机构,extraction,40c26f80cc7f29e2561ce08bd51c2ff5dfdd4cfc8917ef7707223618831b8643
2,27,实施依据,extraction,e00fc2f9e680c29ae3d86b9c674b3f60b9377b93fdf210cb81568c820612e9a8
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,34,是,extraction,4c5786afbe8b3229fe7e53d1948d4a6afe37ffd7ef61028cbe3e5cdbcab132df
6,34,是,extraction,2ef086baf2bd4fec9ed24594258c660915bd9aeaebbfa094afc4638c09f3141d
8,21,是,extraction,f39de3a5fd31238b91a5e7225dcde3c2bff00e242c7efe2fd6204cbe5c395d8f
2,26,包含事项,extraction,b188186b08065ae32925716fff274bf946b00ea058d9f693f17409ff052ecef3
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,48,是,extraction,ceea7b11856353d601c9d74d8db867fe82f42a1dfff803617c6f2fcfd051eecf
6,48,是,extraction,6232d7a79e6a94b1f8c78913f6ae0da8e6fe8c7904749571444d57927f644362
8,39,是,extraction,248fac734882e656613a921845e170a1d348ac8726ed29bc27e7f3a021cc4280
1,10,包括,extraction,5ea728d61e991cd77aafb0e9bdf20b63d12e1e3fd442f1c2bb7929327b022944
2,3,服务事项,extraction,7e278c5c6480157d563fe6e6ca5554b760711516a8f10a71fec5d99bc5ea1ab3
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
2,31,实施依据,extraction,b0c0abad84ce343f5b5a10174aef417ffc67c875db315bf3e46909d6b5fb7670
1,10,包括,extraction,5ea728d61e991cd77aafb0e9bdf20b63d12e1e3fd442f1c2bb7929327b022944
4,11,是,extraction,f4caef68046093b5f0415db9bc5b5f2bc04f4bc018749b9ef2b0c40e847b5e3b
8,15,是,extraction,d18a9ad34aad6fe8e3f7c3d4394f43c3758ee9f4748148152791740f653db6ff
2,60,服务事项,extraction,794cc72f41227eb6ca402299173dae8196dfff6d186288dbeb3b51914075ccd0
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,36,是,extraction,816014ff283311821d86d7295804d69aa67d30fadc621083c2d68c916b726dab
8,31,是,extraction,bbee7cc06c7e31ddc605b5031f17ba9dc43055ff4f9dcf6e9c3a185d1455f082
1,96,包括,extraction,79245aafe9fec12d61095f1455e7b4e838a91a19fc9f08d09a27adc38222c9e5
4,11,是,extraction,f4caef68046093b5f0415db9bc5b5f2bc04f4bc018749b9ef2b0c40e847b5e3b
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
8,27,是,extraction,2ad94bb03b3d09c5adf962b2077066a9e9722dd9b5f515089551b5b7e52bcad4
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
2,19,涉及,extraction,af2c422e43a7efbef9a18dbd6b48ea82bed7e8b727a31dec259a342b66e4b7b2
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,40,是,extraction,bd9b685ba42df5457c4d069ece0445c408dfe61ec21629b83cb1168ad3a52abf
8,23,是,extraction,c11f30386212140298e9061c9c9a66ba79da895028da14225bc3e79b30a65ab2
2,33,服务事项,extraction,243adf37062d72c5d31ed6d589b2a3bc68fcb072eed56019a53c5c7437430fcb
5,2,权力类型,extraction,7cb94763e05b167eac06feefc2f3e56b0271d0191dd482415d01e6d6ec486be5
40,2,行驶主体,extraction,1f85e6660d02ef6e6a6ad792db76a632ab91b1d106c37ac5902c47ef75f58070
40,2,承办机构,extraction,c7a8bb8a86a030bdd71e2d9d246b6fffc78cb7dcf744758579123b5ea05dc200
53,2,实施依据,extraction,be62a41ceb596245ec0698da66fb198093c042a19ff6f14a6b2b754adb915b10
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,36,是,extraction,816014ff283311821d86d7295804d69aa67d30fadc621083c2d68c916b726dab
6,36,是,extraction,68377e6948000eee1f9c2ada86be42f50c2a77e0900f0ee0d8010b21cf32680a
8,50,是,extraction,e63f7a4d677159c7edb97de0c0cce82ef69caef71491e5e48683af86932b4635
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
2,24,包含,extraction,ded0bbe52a17869e728957566fef11b3d62438c111bbc408a2eb06890577de4b
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
12,64,是,extraction,80ae496ab37f3106bb7e34aa5a1f7886f6c6f5aa315ce3a47e6a8d80ad70a5bf
6,64,是,extraction,95b0b149db905551ca7524027ee943bda1b7e0479b339e6524a0bca9bf14e8c9
8,27,是,extraction,2ad94bb03b3d09c5adf962b2077066a9e9722dd9b5f515089551b5b7e52bcad4
1,2,包括,extraction,8eed295a113f65a4a62a3fcc8ced1ab09cb3fa29433f0307efe4a0b555ab2fc8
2,75,涉及问题,extraction,1f4833e1d65f5f6ec10e61f839b1969aa7a69fe09e81b2090fac29073bc4c0bb
4,5,是,extraction,fc3a0f6bde30c0ebfec3bc6941826ff40f192981da6540e511dd4fc050da43b5
